# TOTAL_GENES = 18880
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_SUCCINYL_COA_CATABOLIC_...          SET       6     -0.23376   -0.0041666      0.35405      0.74544 GOBP_SUCCINYL_COA_CATABOLIC_PROCESS
GOBP_SUCCINYL_COA_METABOLIC_...          SET      10    -0.083451   -0.0019201      0.24283      0.63445 GOBP_SUCCINYL_COA_METABOLIC_PROCESS
GOBP_SUCKLING_BEHAVIOR                   SET      11      0.16909    0.0040804       0.2324      0.23344 GOBP_SUCKLING_BEHAVIOR
GOBP_SUGAR_MEDIATED_SIGNALIN...          SET       7      0.36487    0.0070245       0.2969      0.10956 GOBP_SUGAR_MEDIATED_SIGNALING_PATHWAY
GOBP_SULFATE_TRANSPORT                   SET      17      0.15976     0.004792      0.20785      0.22106 GOBP_SULFATE_TRANSPORT
GOBP_SULFATION                           SET      24     -0.12264   -0.0043698      0.17864      0.75379 GOBP_SULFATION
GOBP_SULFUR_AMINO_ACID_BIOSY...          SET      16     0.087109    0.0025348      0.19398       0.3267 GOBP_SULFUR_AMINO_ACID_BIOSYNTHETIC_PROCESS
GOBP_SULFUR_AMINO_ACID_CATAB...          SET       9     -0.07734   -0.0016882      0.27849      0.60938 GOBP_SULFUR_AMINO_ACID_CATABOLIC_PROCESS
GOBP_SULFUR_AMINO_ACID_METAB...          SET      31       0.0384    0.0015548      0.14779       0.3975 GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS
GOBP_SULFUR_AMINO_ACID_TRANS...          SET      13      0.17548    0.0046032      0.23132      0.22405 GOBP_SULFUR_AMINO_ACID_TRANSPORT
GOBP_SULFUR_COMPOUND_BIOSYNT...          SET     142    -0.018977   -0.0016396     0.069221      0.60801 GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS
GOBP_SULFUR_COMPOUND_CATABOL...          SET      34      0.11082    0.0046987      0.13026      0.19746 GOBP_SULFUR_COMPOUND_CATABOLIC_PROCESS
GOBP_SULFUR_COMPOUND_METABOL...          SET     296     0.057658    0.0071628     0.047143      0.11067 GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS
GOBP_SULFUR_COMPOUND_TRANSPO...          SET      52      0.10308    0.0054026       0.1197      0.19458 GOBP_SULFUR_COMPOUND_TRANSPORT
GOBP_SUPEROXIDE_ANION_GENERA...          SET      36     -0.14563   -0.0063533       0.1365      0.85698 GOBP_SUPEROXIDE_ANION_GENERATION
GOBP_SUPEROXIDE_METABOLIC_PR...          SET      60     0.022646    0.0012747      0.10933      0.41795 GOBP_SUPEROXIDE_METABOLIC_PROCESS
GOBP_SUPPRESSION_OF_VIRAL_RE...          SET      15     -0.10407   -0.0029324      0.20827      0.69135 GOBP_SUPPRESSION_OF_VIRAL_RELEASE_BY_HOST
GOBP_SUPRAMOLECULAR_FIBER_OR...          SET     759     0.011199       0.0022     0.031381      0.36059 GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION
GOBP_SURFACTANT_HOMEOSTASIS              SET      17     0.045462    0.0013636      0.21501      0.41627 GOBP_SURFACTANT_HOMEOSTASIS
GOBP_SYMPATHETIC_GANGLION_DE...          SET       9     0.096315    0.0021024      0.30148      0.37469 GOBP_SYMPATHETIC_GANGLION_DEVELOPMENT
GOBP_SYMPATHETIC_NERVOUS_SYS...          SET      22    -0.098287   -0.0033532      0.19059      0.69696 GOBP_SYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT
GOBP_SYNAPSE_ASSEMBLY                    SET     177     0.020423    0.0019682     0.064984      0.37666 GOBP_SYNAPSE_ASSEMBLY
GOBP_SYNAPSE_MATURATION                  SET      32     -0.20447   -0.0084111      0.14542      0.92015 GOBP_SYNAPSE_MATURATION
GOBP_SYNAPSE_ORGANIZATION                SET     424     0.014181    0.0021012     0.041654      0.36676 GOBP_SYNAPSE_ORGANIZATION
GOBP_SYNAPSE_PRUNING                     SET      15     -0.15064   -0.0042444      0.22587      0.74758 GOBP_SYNAPSE_PRUNING
GOBP_SYNAPTIC_ASSEMBLY_AT_NE...          SET       8    -0.096077   -0.0019774      0.30673      0.62294 GOBP_SYNAPTIC_ASSEMBLY_AT_NEUROMUSCULAR_JUNCTION
GOBP_SYNAPTIC_MEMBRANE_ADHES...          SET      25       0.1989     0.007233      0.18362      0.13937 GOBP_SYNAPTIC_MEMBRANE_ADHESION
GOBP_SYNAPTIC_SIGNALING                  SET     714     0.037935    0.0072365     0.032098      0.11864 GOBP_SYNAPTIC_SIGNALING
GOBP_SYNAPTIC_SIGNALING_VIA_...          SET       5     0.050478   0.00082137      0.45263       0.4556 GOBP_SYNAPTIC_SIGNALING_VIA_NEUROPEPTIDE
GOBP_SYNAPTIC_TRANSMISSION_C...          SET      29     -0.15466    -0.006057      0.14652      0.85442 GOBP_SYNAPTIC_TRANSMISSION_CHOLINERGIC
GOBP_SYNAPTIC_TRANSMISSION_D...          SET      27      0.21472    0.0081145      0.15013      0.07633 GOBP_SYNAPTIC_TRANSMISSION_DOPAMINERGIC
GOBP_SYNAPTIC_TRANSMISSION_G...1         SET      55      0.11701    0.0063062      0.11706      0.15877 GOBP_SYNAPTIC_TRANSMISSION_GABAERGIC
GOBP_SYNAPTIC_TRANSMISSION_G...2         SET     106     0.006416    0.0004794     0.086502      0.47044 GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC
GOBP_SYNAPTIC_VESICLE_BUDDING            SET       9     0.091843    0.0020048      0.30441      0.38144 GOBP_SYNAPTIC_VESICLE_BUDDING
GOBP_SYNAPTIC_VESICLE_CLUSTE...          SET      14     -0.18009   -0.0049022      0.22808       0.7851 GOBP_SYNAPTIC_VESICLE_CLUSTERING
GOBP_SYNAPTIC_VESICLE_COATING            SET       5      0.25508    0.0041506       0.4331      0.27795 GOBP_SYNAPTIC_VESICLE_COATING
GOBP_SYNAPTIC_VESICLE_CYTOSK...          SET      19      0.01504   0.00047689      0.17726      0.46619 GOBP_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT
GOBP_SYNAPTIC_VESICLE_DOCKING            SET      11       0.2019    0.0048722      0.24187      0.20193 GOBP_SYNAPTIC_VESICLE_DOCKING
GOBP_SYNAPTIC_VESICLE_ENDOSO...          SET       6      0.44307    0.0078976      0.36003      0.10923 GOBP_SYNAPTIC_VESICLE_ENDOSOMAL_PROCESSING
GOBP_SYNAPTIC_VESICLE_EXOCYT...          SET      92    0.0057805   0.00040254     0.085818      0.47315 GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS
GOBP_SYNAPTIC_VESICLE_LOCALI...          SET      52     -0.09276   -0.0048615      0.11361      0.79288 GOBP_SYNAPTIC_VESICLE_LOCALIZATION
GOBP_SYNAPTIC_VESICLE_LUMEN_...          SET      14     -0.15221   -0.0041433      0.21723      0.75824 GOBP_SYNAPTIC_VESICLE_LUMEN_ACIDIFICATION
GOBP_SYNAPTIC_VESICLE_MATURA...          SET      23   -0.0082038  -0.00028617      0.16187      0.52021 GOBP_SYNAPTIC_VESICLE_MATURATION
GOBP_SYNAPTIC_VESICLE_MEMBRA...          SET      26    -0.074298   -0.0027553      0.14811      0.69204 GOBP_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION
GOBP_SYNAPTIC_VESICLE_PRIMING            SET      19     0.073159    0.0023197      0.18575      0.34685 GOBP_SYNAPTIC_VESICLE_PRIMING
GOBP_SYNAPTIC_VESICLE_RECYCL...          SET      74      0.14459    0.0090348      0.09565     0.065316 GOBP_SYNAPTIC_VESICLE_RECYCLING
GOBP_SYNAPTIC_VESICLE_TRANSP...          SET      40     -0.10512   -0.0048335      0.12765      0.79489 GOBP_SYNAPTIC_VESICLE_TRANSPORT
GOBP_SYNAPTIC_VESICLE_UNCOAT...          SET       6     0.054938   0.00097924      0.38323      0.44301 GOBP_SYNAPTIC_VESICLE_UNCOATING
GOBP_SYNAPTONEMAL_COMPLEX_OR...          SET      24      0.12961    0.0046183      0.15991      0.20883 GOBP_SYNAPTONEMAL_COMPLEX_ORGANIZATION
GOBP_SYNCYTIUM_FORMATION                 SET      62    -0.050284   -0.0028769      0.10456       0.6847 GOBP_SYNCYTIUM_FORMATION
GOBP_SYNOVIOCYTE_PROLIFERATI...          SET       2     -0.27687   -0.0028496      0.45296      0.72948 GOBP_SYNOVIOCYTE_PROLIFERATION
GOBP_S_ADENOSYLMETHIONINE_CY...          SET       7     0.099292    0.0019116      0.26191      0.35231 GOBP_S_ADENOSYLMETHIONINE_CYCLE
GOBP_S_ADENOSYLMETHIONINE_ME...          SET      16      0.26465    0.0077012      0.19541     0.087824 GOBP_S_ADENOSYLMETHIONINE_METABOLIC_PROCESS
GOBP_S_SHAPED_BODY_MORPHOGEN...          SET       7    0.0070702   0.00013612      0.37324      0.49244 GOBP_S_SHAPED_BODY_MORPHOGENESIS
GOBP_TACHYKININ_RECEPTOR_SIG...          SET       6      0.69625      0.01241       0.3368     0.019363 GOBP_TACHYKININ_RECEPTOR_SIGNALING_PATHWAY
GOBP_TAIL_ANCHORED_MEMBRANE_...          SET      15     -0.31403   -0.0088483      0.17444      0.96408 GOBP_TAIL_ANCHORED_MEMBRANE_PROTEIN_INSERTION_INTO_ER_MEMBRANE
GOBP_TANGENTIAL_MIGRATION_FR...          SET       7     -0.35485   -0.0068316      0.29611      0.88461 GOBP_TANGENTIAL_MIGRATION_FROM_THE_SUBVENTRICULAR_ZONE_TO_THE_OLFACTORY_BULB
GOBP_TAURINE_METABOLIC_PROCE...          SET       9      0.17288    0.0037738      0.30585      0.28595 GOBP_TAURINE_METABOLIC_PROCESS
GOBP_TAURINE_TRANSPORT                   SET       7       -0.151   -0.0029071       0.3345      0.67416 GOBP_TAURINE_TRANSPORT
GOBP_TAXIS                               SET     565      0.02247    0.0038287     0.037427      0.27413 GOBP_TAXIS
GOBP_TELENCEPHALON_DEVELOPME...          SET     256     0.034399    0.0039784     0.055917      0.26922 GOBP_TELENCEPHALON_DEVELOPMENT
GOBP_TELENCEPHALON_GLIAL_CEL...          SET      25   -0.0064587  -0.00023487      0.17071      0.51509 GOBP_TELENCEPHALON_GLIAL_CELL_MIGRATION
GOBP_TELENCEPHALON_REGIONALI...          SET      13      0.13961    0.0036624      0.28201      0.31028 GOBP_TELENCEPHALON_REGIONALIZATION
GOBP_TELOMERASE_HOLOENZYME_C...          SET       6     -0.42251    -0.007531      0.29691      0.92263 GOBP_TELOMERASE_HOLOENZYME_COMPLEX_ASSEMBLY
GOBP_TELOMERASE_RNA_LOCALIZA...          SET      18      0.34837     0.010752      0.17805     0.025205 GOBP_TELOMERASE_RNA_LOCALIZATION
GOBP_TELOMERE_CAPPING                    SET      39     -0.16228   -0.0073683      0.11949      0.91279 GOBP_TELOMERE_CAPPING
GOBP_TELOMERE_LOCALIZATION               SET      11      -0.1989   -0.0047997      0.23078      0.80562 GOBP_TELOMERE_LOCALIZATION
GOBP_TELOMERE_MAINTENANCE                SET     150   0.00075377   6.6921e-05     0.065745      0.49543 GOBP_TELOMERE_MAINTENANCE
GOBP_TELOMERE_MAINTENANCE_IN...          SET      32     0.053638    0.0022064      0.13474      0.34528 GOBP_TELOMERE_MAINTENANCE_IN_RESPONSE_TO_DNA_DAMAGE
GOBP_TELOMERE_MAINTENANCE_VI...1         SET      14      0.24404    0.0066431      0.22554      0.13963 GOBP_TELOMERE_MAINTENANCE_VIA_RECOMBINATION
GOBP_TELOMERE_MAINTENANCE_VI...2         SET       9     -0.23232   -0.0050713      0.26507      0.80961 GOBP_TELOMERE_MAINTENANCE_VIA_SEMI_CONSERVATIVE_REPLICATION
GOBP_TELOMERE_MAINTENANCE_VI...3         SET      77     0.042836    0.0027301     0.091559      0.31995 GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING
GOBP_TELOMERE_ORGANIZATION               SET     163    -0.016094    -0.001489     0.062529      0.60156 GOBP_TELOMERE_ORGANIZATION
GOBP_TELOMERE_TETHERING_AT_N...          SET       5     -0.39126   -0.0063666       0.3316      0.88098 GOBP_TELOMERE_TETHERING_AT_NUCLEAR_PERIPHERY
GOBP_TELOMERIC_D_LOOP_DISASS...          SET       8      -0.6077    -0.012507      0.29054      0.98176 GOBP_TELOMERIC_D_LOOP_DISASSEMBLY
GOBP_TELOMERIC_LOOP_DISASSEM...          SET      10     -0.37758   -0.0086876      0.23562      0.94547 GOBP_TELOMERIC_LOOP_DISASSEMBLY
GOBP_TEMPERATURE_HOMEOSTASIS             SET     174     0.029933    0.0028604     0.066072      0.32526 GOBP_TEMPERATURE_HOMEOSTASIS
GOBP_TENDON_DEVELOPMENT                  SET       5     0.014769   0.00024033      0.45332        0.487 GOBP_TENDON_DEVELOPMENT
GOBP_TERMINAL_BUTTON_ORGANIZ...          SET       6      0.46226    0.0082395      0.25937     0.037367 GOBP_TERMINAL_BUTTON_ORGANIZATION
GOBP_TERMINATION_OF_RNA_POLY...          SET       8      0.07187    0.0014791      0.32685      0.41298 GOBP_TERMINATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION
GOBP_TERPENOID_BIOSYNTHETIC_...          SET      17    -0.083195   -0.0024954      0.19728      0.66338 GOBP_TERPENOID_BIOSYNTHETIC_PROCESS
GOBP_TERPENOID_CATABOLIC_PRO...          SET       8     -0.21589   -0.0044433       0.3466      0.73332 GOBP_TERPENOID_CATABOLIC_PROCESS
GOBP_TERPENOID_METABOLIC_PRO...          SET      93     -0.16888    -0.011824     0.090622       0.9688 GOBP_TERPENOID_METABOLIC_PROCESS
GOBP_TERTIARY_ALCOHOL_METABO...          SET      22     0.041831    0.0014271      0.19783      0.41627 GOBP_TERTIARY_ALCOHOL_METABOLIC_PROCESS
GOBP_TESTOSTERONE_BIOSYNTHET...          SET       6      -1.0156    -0.018103      0.34462      0.99839 GOBP_TESTOSTERONE_BIOSYNTHETIC_PROCESS
GOBP_TETRAHYDROBIOPTERIN_MET...          SET       8      0.78354     0.016126      0.31116     0.005903 GOBP_TETRAHYDROBIOPTERIN_METABOLIC_PROCESS
GOBP_TETRAHYDROFOLATE_BIOSYN...          SET       5     0.041759   0.00067949      0.30129      0.44488 GOBP_TETRAHYDROFOLATE_BIOSYNTHETIC_PROCESS
GOBP_TETRAHYDROFOLATE_INTERC...          SET       9      0.13645    0.0029784      0.25802      0.29847 GOBP_TETRAHYDROFOLATE_INTERCONVERSION
GOBP_TETRAHYDROFOLATE_METABO...          SET      14     0.096388    0.0026238      0.19598      0.31142 GOBP_TETRAHYDROFOLATE_METABOLIC_PROCESS
GOBP_TETRAPYRROLE_BIOSYNTHET...          SET      31      0.29113     0.011788      0.13973     0.018612 GOBP_TETRAPYRROLE_BIOSYNTHETIC_PROCESS
GOBP_TETRAPYRROLE_CATABOLIC_...          SET      13      0.26432    0.0069338      0.21375      0.10813 GOBP_TETRAPYRROLE_CATABOLIC_PROCESS
GOBP_TETRAPYRROLE_METABOLIC_...          SET      58      0.22769     0.012601      0.10211     0.012883 GOBP_TETRAPYRROLE_METABOLIC_PROCESS
GOBP_THALAMUS_DEVELOPMENT                SET      11      0.07763    0.0018733      0.27284      0.38801 GOBP_THALAMUS_DEVELOPMENT
GOBP_THERMOCEPTION                       SET       8      -0.2607   -0.0053653      0.29356      0.81273 GOBP_THERMOCEPTION
GOBP_THIAMINE_CONTAINING_COM...          SET       6     0.016619   0.00029623      0.34249      0.48065 GOBP_THIAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS
GOBP_THIAMINE_TRANSPORT                  SET       8     -0.24843   -0.0051129      0.29617      0.79921 GOBP_THIAMINE_TRANSPORT
GOBP_THIOESTER_BIOSYNTHETIC_...          SET      41      0.15925    0.0074131      0.12737      0.10561 GOBP_THIOESTER_BIOSYNTHETIC_PROCESS
GOBP_THIOESTER_METABOLIC_PRO...          SET      86      0.19135     0.012886     0.088113     0.014947 GOBP_THIOESTER_METABOLIC_PROCESS
GOBP_THORAX_AND_ANTERIOR_ABD...          SET       5    -0.062353   -0.0010146      0.51492      0.54819 GOBP_THORAX_AND_ANTERIOR_ABDOMEN_DETERMINATION
GOBP_THREONINE_METABOLIC_PRO...          SET       5     -0.15943   -0.0025941      0.37952      0.66278 GOBP_THREONINE_METABOLIC_PROCESS
GOBP_THROMBIN_ACTIVATED_RECE...          SET      13     0.039692    0.0010412      0.26177      0.43974 GOBP_THROMBIN_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY
GOBP_THROMBOPOIETIN_MEDIATED...          SET       5    -0.038958  -0.00063391      0.33257      0.54663 GOBP_THROMBOPOIETIN_MEDIATED_SIGNALING_PATHWAY
GOBP_THYMIC_T_CELL_SELECTION             SET      22      -0.1294   -0.0044147      0.18672      0.75584 GOBP_THYMIC_T_CELL_SELECTION
GOBP_THYMOCYTE_APOPTOTIC_PRO...          SET      19    -0.066666   -0.0021138      0.18683      0.63939 GOBP_THYMOCYTE_APOPTOTIC_PROCESS
GOBP_THYMOCYTE_MIGRATION                 SET       7      0.37961    0.0073082       0.3173      0.11578 GOBP_THYMOCYTE_MIGRATION
GOBP_THYMUS_DEVELOPMENT                  SET      48    -0.090485   -0.0045568      0.12551      0.76452 GOBP_THYMUS_DEVELOPMENT
GOBP_THYROID_GLAND_DEVELOPME...          SET      29    -0.085381   -0.0033438      0.16043       0.7027 GOBP_THYROID_GLAND_DEVELOPMENT
GOBP_THYROID_HORMONE_GENERAT...          SET      20      0.17047    0.0055454      0.20071      0.19786 GOBP_THYROID_HORMONE_GENERATION
GOBP_THYROID_HORMONE_MEDIATE...          SET       6      0.36042    0.0064243      0.41101      0.19028 GOBP_THYROID_HORMONE_MEDIATED_SIGNALING_PATHWAY
GOBP_THYROID_HORMONE_METABOL...          SET      26      0.13912    0.0051593      0.17679      0.21567 GOBP_THYROID_HORMONE_METABOLIC_PROCESS
GOBP_THYROID_HORMONE_TRANSPO...          SET       9      0.29288    0.0063933      0.26327      0.13297 GOBP_THYROID_HORMONE_TRANSPORT
GOBP_THYROID_STIMULATING_HOR...          SET       6      0.21441    0.0038218      0.36184      0.27674 GOBP_THYROID_STIMULATING_HORMONE_SECRETING_CELL_DIFFERENTIATION
GOBP_TIGHT_JUNCTION_ORGANIZA...          SET      75    -0.041614   -0.0026177      0.10189      0.65851 GOBP_TIGHT_JUNCTION_ORGANIZATION
GOBP_TISSUE_HOMEOSTASIS                  SET     249     0.072174    0.0082339     0.054144     0.091276 GOBP_TISSUE_HOMEOSTASIS
GOBP_TISSUE_MIGRATION                    SET     299    -0.019878   -0.0024817     0.050398      0.65336 GOBP_TISSUE_MIGRATION
GOBP_TISSUE_MORPHOGENESIS                SET     604     0.069489     0.012229     0.036631     0.028921 GOBP_TISSUE_MORPHOGENESIS
GOBP_TISSUE_REGENERATION                 SET      67      0.12358    0.0073491      0.10544      0.12059 GOBP_TISSUE_REGENERATION
GOBP_TISSUE_REMODELING                   SET     162     0.064157    0.0059175     0.065779       0.1647 GOBP_TISSUE_REMODELING
GOBP_TNFSF11_MEDIATED_SIGNAL...          SET       4      0.64007    0.0093158      0.49623     0.098558 GOBP_TNFSF11_MEDIATED_SIGNALING_PATHWAY
GOBP_TOLERANCE_INDUCTION                 SET      29     -0.28264    -0.011069      0.16795      0.95379 GOBP_TOLERANCE_INDUCTION
GOBP_TOLERANCE_INDUCTION_DEP...          SET       5     0.011933   0.00019417      0.40417      0.48822 GOBP_TOLERANCE_INDUCTION_DEPENDENT_UPON_IMMUNE_RESPONSE
GOBP_TOLERANCE_INDUCTION_TO_...          SET       4     0.028449   0.00041405       0.4788      0.47631 GOBP_TOLERANCE_INDUCTION_TO_SELF_ANTIGEN
GOBP_TOLL_LIKE_RECEPTOR_2_SI...          SET      16     -0.19418   -0.0056505      0.24507      0.78591 GOBP_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY
GOBP_TOLL_LIKE_RECEPTOR_3_SI...          SET      19     0.073484      0.00233      0.18343      0.34436 GOBP_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY
GOBP_TOLL_LIKE_RECEPTOR_7_SI...          SET       9     -0.40508   -0.0088425      0.28947      0.91915 GOBP_TOLL_LIKE_RECEPTOR_7_SIGNALING_PATHWAY
GOBP_TOLL_LIKE_RECEPTOR_8_SI...          SET       2     -0.67664   -0.0069641      0.54422      0.89312 GOBP_TOLL_LIKE_RECEPTOR_8_SIGNALING_PATHWAY
GOBP_TOLL_LIKE_RECEPTOR_9_SI...          SET      17    -0.058089   -0.0017423      0.24264       0.5946 GOBP_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY
GOBP_TOLL_LIKE_RECEPTOR_SIGN...          SET      61       0.1571    0.0089158      0.10283     0.063282 GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
GOBP_TOLL_SIGNALING_PATHWAY              SET       7     -0.63876    -0.012298      0.35058      0.96577 GOBP_TOLL_SIGNALING_PATHWAY
GOBP_TONGUE_DEVELOPMENT                  SET      20      0.11014    0.0035829       0.1841      0.27484 GOBP_TONGUE_DEVELOPMENT
GOBP_TONGUE_MORPHOGENESIS                SET      10      0.69025     0.015882       0.2832    0.0074028 GOBP_TONGUE_MORPHOGENESIS
GOBP_TONIC_SMOOTH_MUSCLE_CON...          SET      11      -0.5707    -0.013772      0.27831      0.97984 GOBP_TONIC_SMOOTH_MUSCLE_CONTRACTION
GOBP_TOOTH_ERUPTION                      SET       7     0.038721   0.00074546      0.33711      0.45428 GOBP_TOOTH_ERUPTION
GOBP_TOOTH_MINERALIZATION                SET      27     -0.31446    -0.011883      0.16828      0.96915 GOBP_TOOTH_MINERALIZATION
GOBP_TORC1_SIGNALING                     SET      55      0.11973     0.006453      0.10751      0.13273 GOBP_TORC1_SIGNALING
GOBP_TORC2_SIGNALING                     SET      11     0.090941    0.0021945      0.26893      0.36763 GOBP_TORC2_SIGNALING
GOBP_TOR_SIGNALING                       SET     125     0.094479    0.0076622     0.071174     0.092192 GOBP_TOR_SIGNALING
GOBP_TOXIN_METABOLIC_PROCESS             SET      17      0.18708    0.0056112      0.21702      0.19434 GOBP_TOXIN_METABOLIC_PROCESS
GOBP_TOXIN_TRANSPORT                     SET      39     0.052484     0.002383      0.12832      0.34127 GOBP_TOXIN_TRANSPORT
GOBP_TRABECULA_FORMATION                 SET      26      0.17262    0.0064015      0.17673      0.16436 GOBP_TRABECULA_FORMATION
GOBP_TRABECULA_MORPHOGENESIS             SET      46      0.11044     0.005445      0.13819      0.21208 GOBP_TRABECULA_MORPHOGENESIS
GOBP_TRACHEA_CARTILAGE_DEVEL...          SET       7      0.65014     0.012517      0.35461     0.033379 GOBP_TRACHEA_CARTILAGE_DEVELOPMENT
GOBP_TRACHEA_DEVELOPMENT                 SET      18      0.18354    0.0056647      0.22018      0.20226 GOBP_TRACHEA_DEVELOPMENT
GOBP_TRACHEA_FORMATION                   SET       7     -0.24335   -0.0046851      0.35201      0.75531 GOBP_TRACHEA_FORMATION
GOBP_TRACHEA_MORPHOGENESIS               SET      11      0.17787    0.0042923      0.28101      0.26338 GOBP_TRACHEA_MORPHOGENESIS
GOBP_TRAIL_ACTIVATED_APOPTOT...          SET      11      0.23628    0.0057017      0.28787      0.20589 GOBP_TRAIL_ACTIVATED_APOPTOTIC_SIGNALING_PATHWAY
GOBP_TRANSCRIPTION_BY_RNA_PO...1         SET      58      0.08621     0.004771      0.10739      0.21105 GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I
GOBP_TRANSCRIPTION_BY_RNA_PO...2         SET      50    -0.025408   -0.0013058      0.11146      0.59016 GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III
GOBP_TRANSCRIPTION_COUPLED_N...          SET      10     -0.11194   -0.0025757      0.22958      0.68708 GOBP_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR
GOBP_TRANSCRIPTION_DEPENDENT...          SET       7       0.7377     0.014202      0.26173    0.0024145 GOBP_TRANSCRIPTION_DEPENDENT_TETHERING_OF_RNA_POLYMERASE_II_GENE_DNA_AT_NUCLEAR_PERIPHERY
GOBP_TRANSCRIPTION_FACTOR_CA...          SET       4     0.084176    0.0012251      0.42488      0.42148 GOBP_TRANSCRIPTION_FACTOR_CATABOLIC_PROCESS
GOBP_TRANSCRIPTION_INITIATIO...1         SET       8     -0.14654    -0.003016      0.25073      0.72054 GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_III_PROMOTER
GOBP_TRANSCRIPTION_INITIATIO...2         SET      93    -0.019811   -0.0013871     0.083683      0.59357 GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER
GOBP_TRANSCRIPTION_INITIATIO...3         SET      10      0.12493    0.0028744      0.26552      0.31901 GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_I_PROMOTER
GOBP_TRANSCRIPTION_INITIATIO...4         SET      27      0.17064    0.0064485      0.14238      0.11538 GOBP_TRANSCRIPTION_INITIATION_COUPLED_CHROMATIN_REMODELING
GOBP_TRANSCRIPTION_PREINITIA...          SET      65    -0.085688   -0.0050192      0.10058      0.80287 GOBP_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY
GOBP_TRANSCYTOSIS                        SET      19      0.40137     0.012727      0.17515     0.010969 GOBP_TRANSCYTOSIS
GOBP_TRANSDIFFERENTIATION                SET       7    -0.030041  -0.00057835      0.37466      0.53195 GOBP_TRANSDIFFERENTIATION
GOBP_TRANSEPITHELIAL_CHLORID...          SET       8     -0.27764   -0.0057141      0.31128      0.81378 GOBP_TRANSEPITHELIAL_CHLORIDE_TRANSPORT
GOBP_TRANSEPITHELIAL_TRANSPO...          SET      33    -0.097403   -0.0040687      0.15756      0.73178 GOBP_TRANSEPITHELIAL_TRANSPORT
GOBP_TRANSFERRIN_TRANSPORT               SET      10      0.13354    0.0030727      0.22632      0.27758 GOBP_TRANSFERRIN_TRANSPORT
GOBP_TRANSFORMING_GROWTH_FAC...1         SET      13     -0.48745    -0.012787      0.24439      0.97695 GOBP_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION
GOBP_TRANSFORMING_GROWTH_FAC...2         SET       9     -0.11635   -0.0025398      0.30177      0.65009 GOBP_TRANSFORMING_GROWTH_FACTOR_BETA2_PRODUCTION
GOBP_TRANSFORMING_GROWTH_FAC...3         SET      12    -0.049739   -0.0012536       0.2215      0.58883 GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION
GOBP_TRANSFORMING_GROWTH_FAC...4         SET      39     -0.19223   -0.0087281      0.13931      0.91619 GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION
GOBP_TRANSFORMING_GROWTH_FAC...5         SET     200    -0.027511   -0.0028166     0.060058      0.67655 GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY
GOBP_TRANSITION_BETWEEN_FAST...          SET       6     0.062567    0.0011152      0.33395      0.42569 GOBP_TRANSITION_BETWEEN_FAST_AND_SLOW_FIBER
GOBP_TRANSITION_METAL_ION_TR...          SET      90      0.23249     0.016014     0.080527    0.0019464 GOBP_TRANSITION_METAL_ION_TRANSPORT
GOBP_TRANSLATIONAL_ELONGATION            SET      58     0.060708    0.0033597     0.099323      0.27053 GOBP_TRANSLATIONAL_ELONGATION
GOBP_TRANSLATIONAL_INITIATION            SET     109    0.0016615   0.00012588     0.075856      0.49126 GOBP_TRANSLATIONAL_INITIATION
GOBP_TRANSLATIONAL_READTHROU...          SET      10     0.025338   0.00058299      0.24298      0.45847 GOBP_TRANSLATIONAL_READTHROUGH
