# TOTAL_GENES = 15002
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                              TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Neuron_Slc17a7_Fezf2-Rxfp1.5...      COVAR   15002      0.02076      0.05805    0.0082549    0.0059601 Neuron_Slc17a7_Fezf2-Rxfp1.5_15
Neuron_Slc17a7_Fibcd1-Nrip3....      COVAR   15002     0.024285     0.068051    0.0092665    0.0043924 Neuron_Slc17a7_Fibcd1-Nrip3.5_2
Neuron_Slc17a7_Fibcd1-Nptx2....      COVAR   15002     0.023868     0.066389    0.0097093    0.0069874 Neuron_Slc17a7_Fibcd1-Nptx2.5_3
Neuron_Slc17a7_Fibcd1-Kitl.5...      COVAR   15002      0.02755     0.076724    0.0093405    0.0015938 Neuron_Slc17a7_Fibcd1-Kitl.5_4
Neuron_Slc17a7_Fibcd1-Grm5.5...      COVAR   15002     0.013307     0.037873    0.0057001    0.0097925 Neuron_Slc17a7_Fibcd1-Grm5.5_5
Neuron_Slc17a7_Dcn-Pou3f1.5_6        COVAR   15002      0.02296     0.063538     0.010229     0.012405 Neuron_Slc17a7_Dcn-Pou3f1.5_6
Neuron_Slc17a7_FIbcd1-Inhba....      COVAR   15002     0.024869      0.06928    0.0094993    0.0044269 Neuron_Slc17a7_FIbcd1-Inhba.5_7
Neuron_Slc17a7_Fibcd1-Fos.5_8        COVAR   15002     0.025805     0.073144    0.0085962    0.0013437 Neuron_Slc17a7_Fibcd1-Fos.5_8
Neuron_Slc17a7_Dcn-Camk2d.5_9        COVAR   15002     0.015525     0.043401    0.0079611     0.025594 Neuron_Slc17a7_Dcn-Camk2d.5_9
Neuron_Slc17a7_Pvrl3-Nos1.6_1        COVAR   15002     0.028033      0.07745    0.0096063    0.0017629 Neuron_Slc17a7_Pvrl3-Nos1.6_1
Neuron_Slc17a7_Pvrl3-Grm5.6_2        COVAR   15002     0.019977     0.054906    0.0070447    0.0022895 Neuron_Slc17a7_Pvrl3-Grm5.6_2
Neuron_Slc17a7_Pvrl3-St18.6_3        COVAR   15002     0.022662     0.062339     0.008791     0.004976 Neuron_Slc17a7_Pvrl3-St18.6_3
Neuron_Slc17a7_Rgs14.6_4             COVAR   15002     0.014736     0.040933    0.0080345     0.033326 Neuron_Slc17a7_Rgs14.6_4
Neuron_Slc17a7_Calb2-Vgll3.6...      COVAR   15002     0.013516     0.037796    0.0076132     0.037932 Neuron_Slc17a7_Calb2-Vgll3.6_5
Neuron_Slc17a7_Calb2-Adcyap1...      COVAR   15002     0.012549     0.034405    0.0085606     0.071356 Neuron_Slc17a7_Calb2-Adcyap1.6_6
Neuron_Slc17a7_Pvrl3-Inhba.6...      COVAR   15002     0.029453     0.081801    0.0089048   0.00047184 Neuron_Slc17a7_Pvrl3-Inhba.6_7
Neuron_Slc17a7_Pvrl3-Fos.6_8         COVAR   15002     0.019569     0.055118    0.0081715    0.0083203 Neuron_Slc17a7_Pvrl3-Fos.6_8
Astrocyte_Gja1_Nnat.7_1              COVAR   15002    -0.011022    -0.028551    0.0055672      0.97613 Astrocyte_Gja1_Nnat.7_1
Astrocyte_Gja1_Myoc.7_2              COVAR   15002   -0.0094808    -0.024902    0.0053272      0.96242 Astrocyte_Gja1_Myoc.7_2
Astrocyte_Gja1_Fabp7.7_3             COVAR   15002    -0.006578    -0.017824    0.0050702      0.90274 Astrocyte_Gja1_Fabp7.7_3
Oligodendrocyte_Trf_Plin3.8_1        COVAR   15002   -0.0059001    -0.015846    0.0051914      0.87212 Oligodendrocyte_Trf_Plin3.8_1
Oligodendrocyte_Trf_Ndrg2.8_2        COVAR   15002   -0.0030752   -0.0082988    0.0052798      0.71986 Oligodendrocyte_Trf_Ndrg2.8_2
Oligodendrocyte_Trf_Il33.8_3         COVAR   15002   -0.0053735    -0.014232    0.0056375      0.82974 Oligodendrocyte_Trf_Il33.8_3
Oligodendrocyte_Trf_Man1a.8_4        COVAR   15002   -0.0047281    -0.012738    0.0052041      0.81819 Oligodendrocyte_Trf_Man1a.8_4
Oligodendrocyte_Trf_Ctps.8_5         COVAR   15002  -0.00066038    -0.001955    0.0034511      0.57587 Oligodendrocyte_Trf_Ctps.8_5
Polydendrocyte_Tnr_Pdgfa.9_1         COVAR   15002    -0.010514    -0.029163    0.0051351      0.97969 Polydendrocyte_Tnr_Pdgfa.9_1
Polydendrocyte_Tnr_Bmp4.9_2          COVAR   15002    -0.013918    -0.039857    0.0051279      0.99667 Polydendrocyte_Tnr_Bmp4.9_2
Polydendrocyte_Tnr_Cspg5.9_3         COVAR   15002     -0.01345    -0.037409    0.0058677      0.98905 Polydendrocyte_Tnr_Cspg5.9_3
Polydendrocyte_Tnr_Ptprz1.9_4        COVAR   15002    -0.010148    -0.028467    0.0056751      0.96312 Polydendrocyte_Tnr_Ptprz1.9_4
