# MEAN_SAMPLE_SIZE = 68133
# TOTAL_GENES = 18909
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_REGULATION_OF_MOTOR_NEU...          SET      14      0.23273    0.0063304      0.21168      0.13579 GOBP_REGULATION_OF_MOTOR_NEURON_APOPTOTIC_PROCESS
GOBP_REGULATION_OF_MRNA_3_EN...          SET      22     -0.34816    -0.011869      0.15625      0.98706 GOBP_REGULATION_OF_MRNA_3_END_PROCESSING
GOBP_REGULATION_OF_MRNA_BIND...          SET       9     -0.43121   -0.0094055      0.28387      0.93562 GOBP_REGULATION_OF_MRNA_BINDING
GOBP_REGULATION_OF_MRNA_CATA...          SET     174   -0.0093714  -0.00089484     0.061786      0.56028 GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS
GOBP_REGULATION_OF_MRNA_EXPO...          SET       6        0.377    0.0067148      0.32902      0.12594 GOBP_REGULATION_OF_MRNA_EXPORT_FROM_NUCLEUS
GOBP_REGULATION_OF_MRNA_META...          SET     280     0.055271     0.006676     0.046884      0.11923 GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS
GOBP_REGULATION_OF_MRNA_POLY...          SET      13     -0.22994   -0.0060272      0.18573      0.89214 GOBP_REGULATION_OF_MRNA_POLYADENYLATION
GOBP_REGULATION_OF_MRNA_PROC...          SET     125      0.10223     0.008285       0.0668      0.06296 GOBP_REGULATION_OF_MRNA_PROCESSING
GOBP_REGULATION_OF_MRNA_SPLI...          SET      95       0.1626     0.011497     0.076536      0.01682 GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME
GOBP_REGULATION_OF_MUCUS_SEC...          SET       8     0.097717    0.0020096      0.33405      0.38495 GOBP_REGULATION_OF_MUCUS_SECRETION
GOBP_REGULATION_OF_MULTICELL...1         SET    1310     0.022665    0.0057555     0.025062      0.18291 GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT
GOBP_REGULATION_OF_MULTICELL...2         SET      63    -0.017347  -0.00099965      0.11057      0.56233 GOBP_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH
GOBP_REGULATION_OF_MUSCLE_AD...          SET      76     0.079659    0.0050401     0.099618      0.21196 GOBP_REGULATION_OF_MUSCLE_ADAPTATION
GOBP_REGULATION_OF_MUSCLE_CE...          SET     130     0.010257   0.00084753     0.077315      0.44723 GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_MUSCLE_CO...          SET     154     0.034634    0.0031129     0.071425      0.31388 GOBP_REGULATION_OF_MUSCLE_CONTRACTION
GOBP_REGULATION_OF_MUSCLE_HY...          SET      56     0.082972    0.0045088      0.11752      0.24008 GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY
GOBP_REGULATION_OF_MUSCLE_OR...          SET      22    -0.066307   -0.0022605      0.19311      0.63434 GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT
GOBP_REGULATION_OF_MUSCLE_SY...          SET     220     0.046631    0.0050006     0.059701      0.21738 GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS
GOBP_REGULATION_OF_MUSCLE_TI...          SET      44      0.11301    0.0054454      0.12793      0.18852 GOBP_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT
GOBP_REGULATION_OF_MYELINATI...          SET      46     0.047051    0.0023179        0.127      0.35552 GOBP_REGULATION_OF_MYELINATION
GOBP_REGULATION_OF_MYELOID_C...1         SET      30     -0.17943   -0.0071413      0.15751      0.87267 GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS
GOBP_REGULATION_OF_MYELOID_C...2         SET     192    0.0075749   0.00075943     0.061329      0.45085 GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_MYELOID_D...          SET       5       1.1043     0.017955      0.42505    0.0046919 GOBP_REGULATION_OF_MYELOID_DENDRITIC_CELL_ACTIVATION
GOBP_REGULATION_OF_MYELOID_L...1         SET     116    -0.014774   -0.0011537      0.08164       0.5718 GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION
GOBP_REGULATION_OF_MYELOID_L...2         SET      56     -0.10746   -0.0058393      0.10616      0.84427 GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY
GOBP_REGULATION_OF_MYOBLAST_...1         SET      72     0.040929    0.0025208      0.10658      0.35049 GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION
GOBP_REGULATION_OF_MYOBLAST_...2         SET      21      0.18031    0.0060057      0.17692      0.15407 GOBP_REGULATION_OF_MYOBLAST_FUSION
GOBP_REGULATION_OF_MYOBLAST_...3         SET      16     0.049185    0.0014302      0.21688       0.4103 GOBP_REGULATION_OF_MYOBLAST_PROLIFERATION
GOBP_REGULATION_OF_MYOFIBROB...          SET       5      0.24636    0.0040056      0.48901      0.30721 GOBP_REGULATION_OF_MYOFIBROBLAST_DIFFERENTIATION
GOBP_REGULATION_OF_MYOSIN_LI...          SET       7      0.54492     0.010483      0.33739     0.053149 GOBP_REGULATION_OF_MYOSIN_LIGHT_CHAIN_PHOSPHATASE_ACTIVITY
GOBP_REGULATION_OF_MYOTUBE_D...          SET      42     -0.26391    -0.012424      0.14178      0.96865 GOBP_REGULATION_OF_MYOTUBE_DIFFERENTIATION
GOBP_REGULATION_OF_NADP_META...          SET       8     0.070775    0.0014555      0.29624      0.40559 GOBP_REGULATION_OF_NADP_METABOLIC_PROCESS
GOBP_REGULATION_OF_NAD_P_H_O...          SET      11     -0.21563   -0.0051995       0.2597      0.79681 GOBP_REGULATION_OF_NAD_P_H_OXIDASE_ACTIVITY
GOBP_REGULATION_OF_NATURAL_K...1         SET      43      0.05156     0.002456      0.13826      0.35461 GOBP_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION
GOBP_REGULATION_OF_NATURAL_K...2         SET       4     -0.14878   -0.0021637      0.38088      0.65195 GOBP_REGULATION_OF_NATURAL_KILLER_CELL_CHEMOTAXIS
GOBP_REGULATION_OF_NATURAL_K...3         SET      13   -0.0054377  -0.00014253      0.25015      0.50867 GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_NATURAL_K...4         SET       9      0.35551    0.0077544      0.28419      0.10549 GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL
GOBP_REGULATION_OF_NATURAL_K...5         SET      49      0.11304    0.0057469      0.12516      0.18323 GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY
GOBP_REGULATION_OF_NATURAL_K...6         SET      12     -0.41491    -0.010449      0.27321      0.93557 GOBP_REGULATION_OF_NATURAL_KILLER_CELL_PROLIFERATION
GOBP_REGULATION_OF_NCRNA_TRA...          SET      23     -0.10399   -0.0036246      0.16809      0.73192 GOBP_REGULATION_OF_NCRNA_TRANSCRIPTION
GOBP_REGULATION_OF_NECROTIC_...          SET      38      0.31245     0.013993      0.14229     0.014058 GOBP_REGULATION_OF_NECROTIC_CELL_DEATH
GOBP_REGULATION_OF_NERVOUS_S...1         SET     427      0.10945     0.016261     0.042637    0.0051329 GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT
GOBP_REGULATION_OF_NERVOUS_S...2         SET     142     0.011481    0.0009912     0.074592      0.43884 GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS
GOBP_REGULATION_OF_NEURAL_PR...          SET      85     0.080109    0.0053591     0.094645      0.19867 GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION
GOBP_REGULATION_OF_NEUROBLAS...          SET      44     0.016568   0.00079832      0.13372       0.4507 GOBP_REGULATION_OF_NEUROBLAST_PROLIFERATION
GOBP_REGULATION_OF_NEUROGENE...          SET     351      0.10339     0.013956     0.046573     0.013213 GOBP_REGULATION_OF_NEUROGENESIS
GOBP_REGULATION_OF_NEUROINFL...          SET      33     -0.18628   -0.0077755      0.14532      0.90004 GOBP_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE
GOBP_REGULATION_OF_NEUROMUSC...          SET       8      0.13807    0.0028395          0.3      0.32267 GOBP_REGULATION_OF_NEUROMUSCULAR_JUNCTION_DEVELOPMENT
GOBP_REGULATION_OF_NEURONAL_...1         SET       4      0.13232    0.0019244      0.42368       0.3774 GOBP_REGULATION_OF_NEURONAL_ACTION_POTENTIAL
GOBP_REGULATION_OF_NEURONAL_...2         SET      53     0.014086    0.0007447      0.11414      0.45089 GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY
GOBP_REGULATION_OF_NEURON_AP...          SET     203     0.012452    0.0012833     0.058397      0.41557 GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS
GOBP_REGULATION_OF_NEURON_DI...          SET     182    -0.015175   -0.0014816     0.066196      0.59066 GOBP_REGULATION_OF_NEURON_DIFFERENTIATION
GOBP_REGULATION_OF_NEURON_MA...          SET       8     -0.36826   -0.0075733      0.30385      0.88723 GOBP_REGULATION_OF_NEURON_MATURATION
GOBP_REGULATION_OF_NEURON_MI...          SET      41    -0.042377   -0.0019712      0.13693      0.62152 GOBP_REGULATION_OF_NEURON_MIGRATION
GOBP_REGULATION_OF_NEURON_PR...1         SET      14     0.037344    0.0010158      0.22627      0.43446 GOBP_REGULATION_OF_NEURON_PROJECTION_ARBORIZATION
GOBP_REGULATION_OF_NEURON_PR...2         SET     420     0.033263    0.0049022     0.043399      0.22171 GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT
GOBP_REGULATION_OF_NEURON_PR...3         SET      27    -0.062838   -0.0023728      0.18022      0.63633 GOBP_REGULATION_OF_NEURON_PROJECTION_REGENERATION
GOBP_REGULATION_OF_NEUROTRAN...1         SET     197      0.11422     0.011598     0.059925     0.028331 GOBP_REGULATION_OF_NEUROTRANSMITTER_LEVELS
GOBP_REGULATION_OF_NEUROTRAN...2         SET      61      0.12569    0.0071276      0.10812      0.12252 GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY
GOBP_REGULATION_OF_NEUROTRAN...3         SET       8      0.32012    0.0065832      0.26126      0.11025 GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE
GOBP_REGULATION_OF_NEUROTRAN...4         SET      73    0.0043479   0.00026964     0.098678      0.48243 GOBP_REGULATION_OF_NEUROTRANSMITTER_SECRETION
GOBP_REGULATION_OF_NEUROTRAN...5         SET      89     0.064972    0.0044471     0.085984      0.22494 GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT
GOBP_REGULATION_OF_NEUROTRAN...6         SET      18      0.22482    0.0069333      0.17006     0.093089 GOBP_REGULATION_OF_NEUROTRANSMITTER_UPTAKE
GOBP_REGULATION_OF_NEUROTROP...          SET       9     -0.10776   -0.0023504      0.27684      0.65145 GOBP_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_NEUTROPHI...1         SET      13    0.0069201   0.00018139      0.22489      0.48773 GOBP_REGULATION_OF_NEUTROPHIL_ACTIVATION
GOBP_REGULATION_OF_NEUTROPHI...2         SET      31    -0.039394   -0.0015938      0.17425      0.58942 GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS
GOBP_REGULATION_OF_NEUTROPHI...3         SET       7     -0.15353   -0.0029534      0.28155      0.70722 GOBP_REGULATION_OF_NEUTROPHIL_DEGRANULATION
GOBP_REGULATION_OF_NEUTROPHI...4         SET       6      0.66382     0.011823      0.38096      0.04072 GOBP_REGULATION_OF_NEUTROPHIL_EXTRAVASATION
GOBP_REGULATION_OF_NEUTROPHI...5         SET       5      0.29375    0.0047762      0.41137       0.2376 GOBP_REGULATION_OF_NEUTROPHIL_MEDIATED_CYTOTOXICITY
GOBP_REGULATION_OF_NEUTROPHI...6         SET      40    -0.066331   -0.0030476      0.14828      0.67269 GOBP_REGULATION_OF_NEUTROPHIL_MIGRATION
GOBP_REGULATION_OF_NIK_NF_KA...          SET      92    -0.061848   -0.0043037     0.088207       0.7584 GOBP_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING
GOBP_REGULATION_OF_NITRIC_OX...1         SET      11     -0.43503     -0.01049      0.30025       0.9263 GOBP_REGULATION_OF_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION
GOBP_REGULATION_OF_NITRIC_OX...2         SET      53     0.076269    0.0040323      0.11946      0.26159 GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS
GOBP_REGULATION_OF_NITRIC_OX...3         SET      34     0.048702    0.0020634      0.14338      0.36705 GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY
GOBP_REGULATION_OF_NK_T_CELL...1         SET      11      0.27332    0.0065906      0.27527      0.16038 GOBP_REGULATION_OF_NK_T_CELL_ACTIVATION
GOBP_REGULATION_OF_NK_T_CELL...2         SET       6     -0.11011   -0.0019611       0.4078      0.60642 GOBP_REGULATION_OF_NK_T_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_NK_T_CELL...3         SET       7      0.13122    0.0025243      0.34015      0.34984 GOBP_REGULATION_OF_NK_T_CELL_PROLIFERATION
GOBP_REGULATION_OF_NMDA_RECE...          SET      22     0.039973    0.0013627      0.17137      0.40778 GOBP_REGULATION_OF_NMDA_RECEPTOR_ACTIVITY
GOBP_REGULATION_OF_NODAL_SIG...1         SET      10        0.108    0.0024831      0.30758      0.36275 GOBP_REGULATION_OF_NODAL_SIGNALING_PATHWAY
GOBP_REGULATION_OF_NODAL_SIG...2         SET       5    -0.089935   -0.0014623      0.47139      0.57565 GOBP_REGULATION_OF_NODAL_SIGNALING_PATHWAY_INVOLVED_IN_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY
GOBP_REGULATION_OF_NON_CANON...          SET      25     0.038349    0.0013935      0.17202       0.4118 GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY
GOBP_REGULATION_OF_NON_MEMBR...          SET       4      0.47465    0.0069029      0.50192      0.17217 GOBP_REGULATION_OF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY
GOBP_REGULATION_OF_NON_MOTIL...          SET      12    -0.022122  -0.00055712      0.22671      0.53887 GOBP_REGULATION_OF_NON_MOTILE_CILIUM_ASSEMBLY
GOBP_REGULATION_OF_NOTCH_SIG...          SET      88    -0.027559   -0.0018757      0.10094      0.60758 GOBP_REGULATION_OF_NOTCH_SIGNALING_PATHWAY
GOBP_REGULATION_OF_NUCLEAR_C...          SET      11     -0.28305   -0.0068251      0.22126      0.89959 GOBP_REGULATION_OF_NUCLEAR_CELL_CYCLE_DNA_REPLICATION
GOBP_REGULATION_OF_NUCLEAR_D...          SET     145    -0.015034   -0.0013115     0.066807      0.58902 GOBP_REGULATION_OF_NUCLEAR_DIVISION
GOBP_REGULATION_OF_NUCLEAR_T...1         SET      26   -0.0033191  -0.00012299      0.17979      0.50736 GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY
GOBP_REGULATION_OF_NUCLEAR_T...2         SET      12     -0.22172    -0.005584      0.24097      0.82124 GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY
GOBP_REGULATION_OF_NUCLEAR_T...3         SET      15      0.24777     0.006976      0.22741      0.13797 GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING
GOBP_REGULATION_OF_NUCLEASE_...          SET      22     -0.12843   -0.0043782      0.17444      0.76921 GOBP_REGULATION_OF_NUCLEASE_ACTIVITY
GOBP_REGULATION_OF_NUCLEOBAS...          SET      15      0.21477    0.0060469      0.22806      0.17317 GOBP_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT
GOBP_REGULATION_OF_NUCLEOCYT...          SET     105     0.043508    0.0032332      0.08439      0.30308 GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT
GOBP_REGULATION_OF_NUCLEOTID...1         SET       8      0.01794   0.00036893      0.31353      0.47719 GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY
GOBP_REGULATION_OF_NUCLEOTID...2         SET      12     -0.12827   -0.0032305      0.24879      0.69693 GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_SIGNALING_PATHWAY
GOBP_REGULATION_OF_NUCLEOTID...3         SET      30      0.23508    0.0093563      0.14395     0.051235 GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_NUCLEOTID...4         SET      28      0.14083    0.0054153      0.15394      0.18014 GOBP_REGULATION_OF_NUCLEOTIDE_EXCISION_REPAIR
GOBP_REGULATION_OF_NUCLEOTID...5         SET      84     0.023985    0.0015951     0.088036      0.39264 GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS
GOBP_REGULATION_OF_ODONTOGEN...1         SET      17     -0.11636   -0.0034874      0.22815      0.69497 GOBP_REGULATION_OF_ODONTOGENESIS
GOBP_REGULATION_OF_ODONTOGEN...2         SET      11     -0.10836   -0.0026127      0.29789      0.64197 GOBP_REGULATION_OF_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH
GOBP_REGULATION_OF_OLIGODEND...          SET      42     -0.11507   -0.0054173      0.14998      0.77853 GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION
GOBP_REGULATION_OF_OOCYTE_MA...          SET       7    -0.045886  -0.00088272      0.24932      0.57301 GOBP_REGULATION_OF_OOCYTE_MATURATION
GOBP_REGULATION_OF_OPSONIZAT...          SET      10     -0.47857    -0.011003      0.31007      0.93862 GOBP_REGULATION_OF_OPSONIZATION
GOBP_REGULATION_OF_ORGANELLE...1         SET     220     -0.11263    -0.012078     0.056434      0.97701 GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY
GOBP_REGULATION_OF_ORGANELLE...2         SET    1128    0.0064625    0.0015307      0.02536      0.39943 GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION
GOBP_REGULATION_OF_ORGANELLE...3         SET      10    -0.011531  -0.00026511       0.2411      0.51907 GOBP_REGULATION_OF_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE
GOBP_REGULATION_OF_ORGANIC_A...          SET      76    -0.031193   -0.0019736     0.096726      0.62645 GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT
GOBP_REGULATION_OF_ORGAN_GRO...          SET      81   0.00041141    2.687e-05     0.099048      0.49834 GOBP_REGULATION_OF_ORGAN_GROWTH
GOBP_REGULATION_OF_OSSIFICAT...          SET     110    -0.037102   -0.0028216     0.086641      0.66575 GOBP_REGULATION_OF_OSSIFICATION
GOBP_REGULATION_OF_OSTEOBLAS...1         SET     120     0.028528    0.0022654     0.082595       0.3649 GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION
GOBP_REGULATION_OF_OSTEOBLAS...2         SET      27     -0.24982   -0.0094337      0.17481      0.92351 GOBP_REGULATION_OF_OSTEOBLAST_PROLIFERATION
GOBP_REGULATION_OF_OSTEOCLAS...1         SET      11     -0.09464    -0.002282      0.26623      0.63888 GOBP_REGULATION_OF_OSTEOCLAST_DEVELOPMENT
GOBP_REGULATION_OF_OSTEOCLAS...2         SET      65      0.02516    0.0014727      0.11131      0.41059 GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION
GOBP_REGULATION_OF_OSTEOCLAS...3         SET       6     -0.72242    -0.012867      0.30675      0.99074 GOBP_REGULATION_OF_OSTEOCLAST_PROLIFERATION
GOBP_REGULATION_OF_OVARIAN_F...          SET       6     -0.38136   -0.0067923      0.38134      0.84135 GOBP_REGULATION_OF_OVARIAN_FOLLICLE_DEVELOPMENT
GOBP_REGULATION_OF_OXIDATIVE...1         SET      19      0.19248    0.0060986       0.1808      0.14354 GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION
GOBP_REGULATION_OF_OXIDATIVE...2         SET      63    -0.041547   -0.0023942      0.10728      0.65072 GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH
GOBP_REGULATION_OF_OXIDATIVE...3         SET      26     -0.14521    -0.005381      0.15347      0.82797 GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY
GOBP_REGULATION_OF_OXIDOREDU...          SET      95     0.015103    0.0010679     0.084098      0.42874 GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY
GOBP_REGULATION_OF_P38MAPK_C...          SET      43   -0.0047254  -0.00022509      0.14541      0.51296 GOBP_REGULATION_OF_P38MAPK_CASCADE
GOBP_REGULATION_OF_PANCREATI...          SET       6       0.4555    0.0081129      0.32096     0.077932 GOBP_REGULATION_OF_PANCREATIC_JUICE_SECRETION
GOBP_REGULATION_OF_PATTERN_R...          SET      95    -0.024093   -0.0017035      0.08688      0.60923 GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_PENILE_ER...          SET       7      0.13896    0.0026733       0.3813      0.35777 GOBP_REGULATION_OF_PENILE_ERECTION
GOBP_REGULATION_OF_PENTOSE_P...          SET       6     0.072551    0.0012922      0.33005      0.41301 GOBP_REGULATION_OF_PENTOSE_PHOSPHATE_SHUNT
GOBP_REGULATION_OF_PEPTIDASE...          SET     380     0.047374    0.0066481     0.045721      0.15007 GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY
GOBP_REGULATION_OF_PEPTIDE_T...          SET     187      0.13887     0.013742     0.064069     0.015104 GOBP_REGULATION_OF_PEPTIDE_TRANSPORT
GOBP_REGULATION_OF_PEPTIDYL_...1         SET       8      0.05011    0.0010305      0.36617      0.44558 GOBP_REGULATION_OF_PEPTIDYL_CYSTEINE_S_NITROSYLATION
GOBP_REGULATION_OF_PEPTIDYL_...2         SET      62      0.13965    0.0079836      0.10258     0.086704 GOBP_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION
GOBP_REGULATION_OF_PEPTIDYL_...3         SET     131    -0.008407  -0.00069734       0.0775      0.54319 GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION
GOBP_REGULATION_OF_PEPTIDYL_...4         SET      21     -0.38914    -0.012961      0.27954      0.91804 GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN
GOBP_REGULATION_OF_PEPTIDYL_...5         SET      41    -0.036798   -0.0017117      0.13759      0.60544 GOBP_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION
GOBP_REGULATION_OF_PEPTIDYL_...6         SET     239   -0.0099085   -0.0011069      0.05548      0.57087 GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION
GOBP_REGULATION_OF_PERK_MEDI...          SET      11     -0.31212    -0.007526      0.27934      0.86807 GOBP_REGULATION_OF_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE
GOBP_REGULATION_OF_PEROXISOM...          SET      14     -0.72051    -0.019598      0.25971      0.99723 GOBP_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_PH                    SET      96       0.1144    0.0081308     0.089521      0.10065 GOBP_REGULATION_OF_PH
GOBP_REGULATION_OF_PHAGOCYTO...          SET      94    -0.022642   -0.0015925     0.090047      0.59927 GOBP_REGULATION_OF_PHAGOCYTOSIS
GOBP_REGULATION_OF_PHENOTYPI...          SET       3     -0.60893   -0.0076696      0.57552      0.85497 GOBP_REGULATION_OF_PHENOTYPIC_SWITCHING
GOBP_REGULATION_OF_PHOSPHATA...          SET      76      0.25756     0.016297     0.097369    0.0040852 GOBP_REGULATION_OF_PHOSPHATASE_ACTIVITY
GOBP_REGULATION_OF_PHOSPHATE...          SET       6      0.19349    0.0034463      0.36626      0.29865 GOBP_REGULATION_OF_PHOSPHATE_TRANSPORT
GOBP_REGULATION_OF_PHOSPHATI...1         SET       5    -0.036914   -0.0006002      0.36635      0.54013 GOBP_REGULATION_OF_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS
