# MEAN_SAMPLE_SIZE = 68990
# TOTAL_GENES = 15085
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                              TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Neuron_Slc17a7-Slc17a6_Rorb-...      COVAR   15085     0.038743      0.10696     0.010683   0.00014405 Neuron_Slc17a7-Slc17a6_Rorb-Pcdh20.2_10
Neuron_Sc17a7_Rorb-Gpr83.2_11        COVAR   15085     0.037732      0.10387     0.011151   0.00035846 Neuron_Sc17a7_Rorb-Gpr83.2_11
Neuron_Sc17a7_Fermt1.2_12            COVAR   15085     0.033852     0.093249    0.0097834   0.00027068 Neuron_Sc17a7_Fermt1.2_12
Neuron_Slc17a7-Slc17a6_Calb1...      COVAR   15085     0.041854      0.11522     0.011456    0.0001299 Neuron_Slc17a7-Slc17a6_Calb1-Rorb-Il1rapl2.2_13
Neuron_Slc17a7-Slc17a6_Tshz2...7     COVAR   15085     0.024074     0.066334      0.01152     0.018327 Neuron_Slc17a7-Slc17a6_Tshz2.2_14
Neuron_Sc17a7_Oprk1.2_15             COVAR   15085     0.018048     0.050351    0.0080883     0.012836 Neuron_Sc17a7_Oprk1.2_15
Neuron_Sc17a7_Crym.2_16              COVAR   15085     0.026197     0.071676     0.010211    0.0051548 Neuron_Sc17a7_Crym.2_16
Neuron_Sc17a7_Sema3e-Nnat.2_...      COVAR   15085     0.033124     0.091285     0.011141    0.0014769 Neuron_Sc17a7_Sema3e-Nnat.2_17
Neuron_Sc17a7_Sema3e-Onecut2...      COVAR   15085     0.033892     0.093602      0.01041   0.00056658 Neuron_Sc17a7_Sema3e-Onecut2.2_18
Neuron_Sc17a7_Calb1-Tshz2.2_2        COVAR   15085     0.028461     0.078664     0.010919     0.004576 Neuron_Sc17a7_Calb1-Tshz2.2_2
Neuron_Sc17a7_Tshz2-Smoc1.2_3        COVAR   15085     0.010862     0.030429    0.0088268      0.10925 Neuron_Sc17a7_Tshz2-Smoc1.2_3
Neuron_Sc17a7_Calb1-Fos.2_4          COVAR   15085     0.026463     0.073018    0.0093431     0.002314 Neuron_Sc17a7_Calb1-Fos.2_4
Neuron_Sc17a7_Calb1-Lpl.2_5          COVAR   15085     0.036152     0.098901     0.010577   0.00031612 Neuron_Sc17a7_Calb1-Lpl.2_5
Neuron_Sc17a7_Calb1-Otof.2_6         COVAR   15085     0.033129      0.09059    0.0098156    0.0003699 Neuron_Sc17a7_Calb1-Otof.2_6
Neuron_Sc17a7_Calb1-Lpl-Penk...      COVAR   15085     0.031158     0.085732    0.0093866    0.0004522 Neuron_Sc17a7_Calb1-Lpl-Penk.2_7
