# MEAN_SAMPLE_SIZE = 45380
# TOTAL_GENES = 18665
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_GASTRO_INTESTINAL_SYSTE...          SET      12     -0.50744    -0.012863      0.23731      0.98375 GOBP_GASTRO_INTESTINAL_SYSTEM_SMOOTH_MUSCLE_CONTRACTION
GOBP_GASTRULATION                        SET     176    -0.019114   -0.0018474      0.06787      0.61089 GOBP_GASTRULATION
GOBP_GASTRULATION_WITH_MOUTH...          SET      24    0.0017221   6.1715e-05       0.1845      0.49628 GOBP_GASTRULATION_WITH_MOUTH_FORMING_SECOND
GOBP_GAS_TRANSPORT                       SET      22     0.013657   0.00046862      0.20189      0.47303 GOBP_GAS_TRANSPORT
GOBP_GDP_MANNOSE_METABOLIC_P...          SET       7     0.056355    0.0010912      0.28036      0.42035 GOBP_GDP_MANNOSE_METABOLIC_PROCESS
GOBP_GDP_METABOLIC_PROCESS               SET       8     -0.39377   -0.0081506      0.29653      0.90789 GOBP_GDP_METABOLIC_PROCESS
GOBP_GENERAL_ADAPTATION_SYND...1         SET       6      0.88405     0.015848      0.50239     0.039241 GOBP_GENERAL_ADAPTATION_SYNDROME
GOBP_GENERAL_ADAPTATION_SYND...2         SET       5      0.38619    0.0063201       0.5706      0.24927 GOBP_GENERAL_ADAPTATION_SYNDROME_BEHAVIORAL_PROCESS
GOBP_GENERATION_OF_NEURONS               SET    1347     0.047849     0.012382     0.025238     0.028993 GOBP_GENERATION_OF_NEURONS
GOBP_GENERATION_OF_PRECURSOR...          SET     454    -0.019716   -0.0030373     0.040539      0.68663 GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY
GOBP_GENITALIA_DEVELOPMENT               SET      44     -0.12424   -0.0060251      0.14547      0.80345 GOBP_GENITALIA_DEVELOPMENT
GOBP_GENITALIA_MORPHOGENESIS             SET      11     -0.38815   -0.0094203      0.29614      0.90501 GOBP_GENITALIA_MORPHOGENESIS
GOBP_GENOMIC_IMPRINTING                  SET      12     0.074543    0.0018895      0.25376      0.38447 GOBP_GENOMIC_IMPRINTING
GOBP_GEPHYRIN_CLUSTERING_INV...          SET       5      0.40186    0.0065766      0.34362      0.12111 GOBP_GEPHYRIN_CLUSTERING_INVOLVED_IN_POSTSYNAPTIC_DENSITY_ASSEMBLY
GOBP_GERMINAL_CENTER_B_CELL_...          SET       9      0.05693    0.0012498      0.28139      0.41984 GOBP_GERMINAL_CENTER_B_CELL_DIFFERENTIATION
GOBP_GERMINAL_CENTER_FORMATI...          SET      14      0.11755    0.0032182      0.23362      0.30743 GOBP_GERMINAL_CENTER_FORMATION
GOBP_GERM_CELL_DEVELOPMENT               SET     302     0.070694    0.0089196     0.049285      0.07574 GOBP_GERM_CELL_DEVELOPMENT
GOBP_GERM_CELL_MIGRATION                 SET       8      0.25561    0.0052909       0.3409      0.22669 GOBP_GERM_CELL_MIGRATION
GOBP_GERM_CELL_PROLIFERATION             SET      10       0.1055    0.0024413      0.27478      0.35051 GOBP_GERM_CELL_PROLIFERATION
GOBP_GLANDULAR_EPITHELIAL_CE...1         SET      35       0.2267    0.0098079      0.15255     0.068633 GOBP_GLANDULAR_EPITHELIAL_CELL_DEVELOPMENT
GOBP_GLANDULAR_EPITHELIAL_CE...2         SET      72      0.11145    0.0069088      0.10914      0.15359 GOBP_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION
GOBP_GLANDULAR_EPITHELIAL_CE...3         SET       9      0.51095     0.011217      0.29774     0.043079 GOBP_GLANDULAR_EPITHELIAL_CELL_MATURATION
GOBP_GLAND_DEVELOPMENT                   SET     421     0.066349    0.0098519     0.044451     0.067776 GOBP_GLAND_DEVELOPMENT
GOBP_GLAND_MORPHOGENESIS                 SET     120   -0.0076932  -0.00061489     0.086208      0.53555 GOBP_GLAND_MORPHOGENESIS
GOBP_GLIAL_CELL_ACTIVATION               SET      50     -0.20199    -0.010441      0.12292      0.94983 GOBP_GLIAL_CELL_ACTIVATION
GOBP_GLIAL_CELL_APOPTOTIC_PR...          SET      16    -0.049377   -0.0014451      0.21101      0.59251 GOBP_GLIAL_CELL_APOPTOTIC_PROCESS
GOBP_GLIAL_CELL_DERIVED_NEUR...          SET      10     -0.31601   -0.0073128      0.26847      0.88041 GOBP_GLIAL_CELL_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY
GOBP_GLIAL_CELL_DEVELOPMENT              SET     111     -0.14352    -0.011035     0.082305      0.95939 GOBP_GLIAL_CELL_DEVELOPMENT
GOBP_GLIAL_CELL_DIFFERENTIAT...          SET     225     -0.10904      -0.0119     0.059607      0.96632 GOBP_GLIAL_CELL_DIFFERENTIATION
GOBP_GLIAL_CELL_FATE_COMMITM...          SET      11     -0.06275   -0.0015229       0.3149      0.57897 GOBP_GLIAL_CELL_FATE_COMMITMENT
GOBP_GLIAL_CELL_FATE_SPECIFI...          SET       5     0.096108    0.0015728      0.47097      0.41915 GOBP_GLIAL_CELL_FATE_SPECIFICATION
GOBP_GLIAL_CELL_MIGRATION                SET      54    -0.002117  -0.00011371      0.12059        0.507 GOBP_GLIAL_CELL_MIGRATION
GOBP_GLIAL_CELL_PROLIFERATION            SET      49     0.089564    0.0045831      0.12083      0.22927 GOBP_GLIAL_CELL_PROLIFERATION
GOBP_GLIOGENESIS                         SET     302    -0.064866   -0.0081842     0.050984      0.89836 GOBP_GLIOGENESIS
GOBP_GLOMERULAR_BASEMENT_MEM...          SET      11    -0.064018   -0.0015537      0.25757      0.59814 GOBP_GLOMERULAR_BASEMENT_MEMBRANE_DEVELOPMENT
GOBP_GLOMERULAR_EPITHELIAL_C...1         SET      13     -0.33836   -0.0089267      0.24966      0.91233 GOBP_GLOMERULAR_EPITHELIAL_CELL_DEVELOPMENT
GOBP_GLOMERULAR_EPITHELIAL_C...2         SET      21     -0.32122    -0.010769      0.20683      0.93978 GOBP_GLOMERULAR_EPITHELIAL_CELL_DIFFERENTIATION
GOBP_GLOMERULAR_EPITHELIUM_D...          SET      23     -0.13893   -0.0048741      0.19926      0.75717 GOBP_GLOMERULAR_EPITHELIUM_DEVELOPMENT
GOBP_GLOMERULAR_MESANGIAL_CE...1         SET       4     -0.26631   -0.0038983      0.36768      0.76556 GOBP_GLOMERULAR_MESANGIAL_CELL_DEVELOPMENT
GOBP_GLOMERULAR_MESANGIAL_CE...2         SET      12     -0.55532    -0.014077       0.2877       0.9732 GOBP_GLOMERULAR_MESANGIAL_CELL_PROLIFERATION
GOBP_GLOMERULAR_MESANGIUM_DE...          SET      16     -0.31292   -0.0091581      0.22643       0.9165 GOBP_GLOMERULAR_MESANGIUM_DEVELOPMENT
GOBP_GLOMERULUS_DEVELOPMENT              SET      63     -0.16617   -0.0096383      0.11997      0.91698 GOBP_GLOMERULUS_DEVELOPMENT
GOBP_GLOMERULUS_MORPHOGENESIS            SET       9     -0.35313   -0.0077526      0.33468       0.8543 GOBP_GLOMERULUS_MORPHOGENESIS
GOBP_GLOMERULUS_VASCULATURE_...          SET       6     -0.69489    -0.012457      0.40042      0.95866 GOBP_GLOMERULUS_VASCULATURE_MORPHOGENESIS
GOBP_GLOSSOPHARYNGEAL_NERVE_...          SET       5    0.0078576   0.00012859       0.3432      0.49087 GOBP_GLOSSOPHARYNGEAL_NERVE_DEVELOPMENT
GOBP_GLUCAN_BIOSYNTHETIC_PRO...          SET      39      0.18621    0.0085033        0.136     0.085481 GOBP_GLUCAN_BIOSYNTHETIC_PROCESS
GOBP_GLUCOCORTICOID_BIOSYNTH...          SET      16    -0.055074   -0.0016118      0.23896      0.59114 GOBP_GLUCOCORTICOID_BIOSYNTHETIC_PROCESS
GOBP_GLUCOCORTICOID_METABOLI...          SET      24  -0.00048965  -1.7547e-05      0.17721       0.5011 GOBP_GLUCOCORTICOID_METABOLIC_PROCESS
GOBP_GLUCOCORTICOID_SECRETION            SET      12     0.050885    0.0012899      0.24848      0.41887 GOBP_GLUCOCORTICOID_SECRETION
GOBP_GLUCOSAMINE_CONTAINING_...1         SET       9     -0.40344   -0.0088571      0.33792      0.88373 GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS
GOBP_GLUCOSAMINE_CONTAINING_...2         SET      23      0.11593     0.004067      0.18087      0.26078 GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS
GOBP_GLUCOSE_6_PHOSPHATE_MET...          SET      26      0.44507       0.0166      0.16875    0.0041815 GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS
GOBP_GLUCOSE_CATABOLIC_PROCE...1         SET      21     0.098863    0.0033143      0.20405      0.31401 GOBP_GLUCOSE_CATABOLIC_PROCESS
GOBP_GLUCOSE_CATABOLIC_PROCE...2         SET       3      0.71151      0.00902      0.55852      0.10135 GOBP_GLUCOSE_CATABOLIC_PROCESS_TO_LACTATE
GOBP_GLUCOSE_IMPORT                      SET      71     -0.11444   -0.0070447      0.10154      0.87013 GOBP_GLUCOSE_IMPORT
GOBP_GLUCOSE_IMPORT_ACROSS_P...          SET       5      0.56167    0.0091919      0.41451     0.087716 GOBP_GLUCOSE_IMPORT_ACROSS_PLASMA_MEMBRANE
GOBP_GLUCOSE_IMPORT_IN_RESPO...          SET       5      -0.1649   -0.0026986      0.33425      0.68911 GOBP_GLUCOSE_IMPORT_IN_RESPONSE_TO_INSULIN_STIMULUS
GOBP_GLUCOSE_METABOLIC_PROCE...          SET     172    -0.029564    -0.002825     0.065703      0.67363 GOBP_GLUCOSE_METABOLIC_PROCESS
GOBP_GLUCOSYLCERAMIDE_METABO...          SET       6     -0.27887   -0.0049992      0.34742      0.78891 GOBP_GLUCOSYLCERAMIDE_METABOLIC_PROCESS
GOBP_GLUTAMATERGIC_NEURON_DI...          SET       5      0.21681    0.0035482      0.37171      0.27985 GOBP_GLUTAMATERGIC_NEURON_DIFFERENTIATION
GOBP_GLUTAMATE_BIOSYNTHETIC_...          SET       4      0.22147    0.0032419       0.4655      0.31712 GOBP_GLUTAMATE_BIOSYNTHETIC_PROCESS
GOBP_GLUTAMATE_CATABOLIC_PRO...          SET       7      0.45882     0.008884      0.35516      0.09821 GOBP_GLUTAMATE_CATABOLIC_PROCESS
GOBP_GLUTAMATE_METABOLIC_PRO...          SET      32     0.029506    0.0012207      0.14131       0.4173 GOBP_GLUTAMATE_METABOLIC_PROCESS
GOBP_GLUTAMATE_RECEPTOR_SIGN...          SET      47   -0.0070729  -0.00035448      0.13922      0.52026 GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY
GOBP_GLUTAMATE_REUPTAKE                  SET       6     0.060859     0.001091      0.35972      0.43283 GOBP_GLUTAMATE_REUPTAKE
GOBP_GLUTAMATE_SECRETION                 SET      25     0.085748    0.0031362      0.18889      0.32493 GOBP_GLUTAMATE_SECRETION
GOBP_GLUTAMATE_SECRETION_NEU...          SET       6     0.029226   0.00052394      0.35591      0.46728 GOBP_GLUTAMATE_SECRETION_NEUROTRANSMISSION
GOBP_GLUTAMINE_FAMILY_AMINO_...1         SET      16     0.092397    0.0027041      0.21324       0.3324 GOBP_GLUTAMINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS
GOBP_GLUTAMINE_FAMILY_AMINO_...2         SET      23      0.17293    0.0060668      0.18506      0.17504 GOBP_GLUTAMINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS
GOBP_GLUTAMINE_FAMILY_AMINO_...3         SET      71    -0.034341   -0.0021141     0.098585      0.63621 GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS
GOBP_GLUTAMINE_METABOLIC_PRO...          SET      22     -0.04675   -0.0016041      0.16281        0.613 GOBP_GLUTAMINE_METABOLIC_PROCESS
GOBP_GLUTAMINE_TRANSPORT                 SET       8     -0.23126   -0.0047869      0.35048      0.74532 GOBP_GLUTAMINE_TRANSPORT
GOBP_GLUTATHIONE_CATABOLIC_P...          SET       8      0.16866    0.0034911      0.27295      0.26832 GOBP_GLUTATHIONE_CATABOLIC_PROCESS
GOBP_GLUTATHIONE_METABOLIC_P...          SET      49    -0.059086   -0.0030235      0.12666      0.67957 GOBP_GLUTATHIONE_METABOLIC_PROCESS
GOBP_GLUTATHIONE_TRANSMEMBRA...          SET       7      0.21592    0.0041809      0.35441      0.27119 GOBP_GLUTATHIONE_TRANSMEMBRANE_TRANSPORT
GOBP_GLUTATHIONE_TRANSPORT               SET       9      0.11063    0.0024287      0.30509      0.35845 GOBP_GLUTATHIONE_TRANSPORT
GOBP_GLYCERALDEHYDE_3_PHOSPH...          SET       6      0.34021     0.006099      0.33476      0.15476 GOBP_GLYCERALDEHYDE_3_PHOSPHATE_METABOLIC_PROCESS
GOBP_GLYCEROLIPID_BIOSYNTHET...          SET     227    -0.041563   -0.0045558      0.05573       0.7721 GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS
GOBP_GLYCEROLIPID_CATABOLIC_...          SET      61     0.078071     0.004456       0.1161      0.25066 GOBP_GLYCEROLIPID_CATABOLIC_PROCESS
GOBP_GLYCEROLIPID_METABOLIC_...          SET     356    -0.013139   -0.0017973     0.046098      0.61219 GOBP_GLYCEROLIPID_METABOLIC_PROCESS
GOBP_GLYCEROL_3_PHOSPHATE_ME...          SET       8     0.025098   0.00051951       0.3422      0.47077 GOBP_GLYCEROL_3_PHOSPHATE_METABOLIC_PROCESS
GOBP_GLYCEROL_ETHER_METABOLI...          SET      20     -0.26588   -0.0086989      0.19685      0.91159 GOBP_GLYCEROL_ETHER_METABOLIC_PROCESS
GOBP_GLYCEROL_TRANSMEMBRANE_...          SET       7     0.075548    0.0014628      0.35981      0.41685 GOBP_GLYCEROL_TRANSMEMBRANE_TRANSPORT
GOBP_GLYCEROPHOSPHOLIPID_BIO...          SET     195    -0.087053   -0.0088515     0.059889      0.92696 GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS
GOBP_GLYCEROPHOSPHOLIPID_CAT...          SET      33      0.18279    0.0076792      0.15511      0.11932 GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS
GOBP_GLYCEROPHOSPHOLIPID_MET...          SET     279    -0.013745    -0.001668     0.051355      0.60552 GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS
GOBP_GLYCINE_BIOSYNTHETIC_PR...          SET       6      0.11972    0.0021462      0.28687      0.33822 GOBP_GLYCINE_BIOSYNTHETIC_PROCESS
GOBP_GLYCINE_IMPORT_ACROSS_P...          SET       5     -0.18915   -0.0030954      0.43082      0.66968 GOBP_GLYCINE_IMPORT_ACROSS_PLASMA_MEMBRANE
GOBP_GLYCINE_METABOLIC_PROCE...          SET      14   -0.0029605  -8.1052e-05      0.20153      0.50586 GOBP_GLYCINE_METABOLIC_PROCESS
GOBP_GLYCINE_TRANSPORT                   SET      14    -0.076144   -0.0020847      0.27988      0.60721 GOBP_GLYCINE_TRANSPORT
GOBP_GLYCOLIPID_BIOSYNTHETIC...          SET      69     -0.16855    -0.010229     0.098617      0.95628 GOBP_GLYCOLIPID_BIOSYNTHETIC_PROCESS
GOBP_GLYCOLIPID_CATABOLIC_PR...          SET      14     0.019769   0.00054122      0.21005      0.46251 GOBP_GLYCOLIPID_CATABOLIC_PROCESS
GOBP_GLYCOLIPID_TRANSPORT                SET       8    -0.016968  -0.00035122      0.29644      0.52282 GOBP_GLYCOLIPID_TRANSPORT
GOBP_GLYCOLYTIC_PROCESS_THRO...          SET      18      0.22193    0.0068888      0.22418       0.1611 GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE
GOBP_GLYCOPROTEIN_BIOSYNTHET...          SET     295    -0.035794   -0.0044644     0.050894      0.75907 GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS
GOBP_GLYCOPROTEIN_CATABOLIC_...          SET      29     -0.16758   -0.0066007      0.14697      0.87291 GOBP_GLYCOPROTEIN_CATABOLIC_PROCESS
GOBP_GLYCOPROTEIN_METABOLIC_...          SET     365    -0.078973    -0.010935     0.045183      0.95975 GOBP_GLYCOPROTEIN_METABOLIC_PROCESS
GOBP_GLYCOSAMINOGLYCAN_CATAB...          SET      27     -0.13486   -0.0051255      0.14904      0.81721 GOBP_GLYCOSAMINOGLYCAN_CATABOLIC_PROCESS
GOBP_GLYCOSIDE_CATABOLIC_PRO...          SET       7      0.16323    0.0031605      0.25158      0.25824 GOBP_GLYCOSIDE_CATABOLIC_PROCESS
GOBP_GLYCOSIDE_METABOLIC_PRO...          SET      19      0.05711    0.0018212        0.188      0.38065 GOBP_GLYCOSIDE_METABOLIC_PROCESS
GOBP_GLYCOSIDE_TRANSPORT                 SET       5      0.69049       0.0113      0.39546     0.040411 GOBP_GLYCOSIDE_TRANSPORT
GOBP_GLYCOSPHINGOLIPID_BIOSY...          SET      34     -0.27355    -0.011665      0.15802      0.95827 GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS
GOBP_GLYCOSPHINGOLIPID_CATAB...          SET      12     -0.18917   -0.0047951      0.24228      0.78253 GOBP_GLYCOSPHINGOLIPID_CATABOLIC_PROCESS
GOBP_GLYCOSPHINGOLIPID_METAB...          SET      60     -0.19487    -0.011031      0.11766      0.95115 GOBP_GLYCOSPHINGOLIPID_METABOLIC_PROCESS
GOBP_GLYCOSYLATION                       SET     235       -0.042    -0.004683     0.055699      0.77458 GOBP_GLYCOSYLATION
GOBP_GLYCOSYLCERAMIDE_BIOSYN...          SET       8     -0.28298   -0.0058575      0.31607      0.81468 GOBP_GLYCOSYLCERAMIDE_BIOSYNTHETIC_PROCESS
GOBP_GLYCOSYLCERAMIDE_CATABO...          SET       5    -0.029261  -0.00047886      0.42591      0.52739 GOBP_GLYCOSYLCERAMIDE_CATABOLIC_PROCESS
GOBP_GLYCOSYLCERAMIDE_METABO...          SET      15     -0.24185   -0.0068536      0.23836      0.84486 GOBP_GLYCOSYLCERAMIDE_METABOLIC_PROCESS
GOBP_GLYCOSYL_COMPOUND_BIOSY...          SET      18     -0.10686   -0.0033171      0.20134       0.7022 GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS
GOBP_GLYCOSYL_COMPOUND_CATAB...          SET      33    -0.039619   -0.0016645      0.15367      0.60173 GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS
GOBP_GLYCOSYL_COMPOUND_METAB...          SET      77    0.0090692   0.00058132     0.099204      0.46358 GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS
GOBP_GLYOXYLATE_METABOLIC_PR...          SET       8    -0.051627   -0.0010686      0.27694      0.57394 GOBP_GLYOXYLATE_METABOLIC_PROCESS
GOBP_GMP_BIOSYNTHETIC_PROCESS            SET      13     0.057727     0.001523       0.2254      0.39894 GOBP_GMP_BIOSYNTHETIC_PROCESS
GOBP_GMP_METABOLIC_PROCESS               SET      25      -0.1227   -0.0044877      0.16532      0.77102 GOBP_GMP_METABOLIC_PROCESS
GOBP_GMP_SALVAGE                         SET       4       0.1116    0.0016335       0.4601      0.40418 GOBP_GMP_SALVAGE
GOBP_GOLGI_DISASSEMBLY                   SET       6      0.20311    0.0036411      0.30343      0.25163 GOBP_GOLGI_DISASSEMBLY
GOBP_GOLGI_LOCALIZATION                  SET      14    -0.035003   -0.0009583      0.24668      0.55642 GOBP_GOLGI_LOCALIZATION
GOBP_GOLGI_LUMEN_ACIDIFICATI...          SET      10     -0.11925   -0.0027597      0.26344      0.67461 GOBP_GOLGI_LUMEN_ACIDIFICATION
GOBP_GOLGI_ORGANIZATION                  SET     139    -0.054757   -0.0047078     0.073761      0.77106 GOBP_GOLGI_ORGANIZATION
GOBP_GOLGI_RIBBON_FORMATION              SET      10      0.44459     0.010288       0.2579     0.042372 GOBP_GOLGI_RIBBON_FORMATION
GOBP_GOLGI_TO_ENDOSOME_TRANS...          SET      17      0.13199    0.0039816      0.23341      0.28587 GOBP_GOLGI_TO_ENDOSOME_TRANSPORT
GOBP_GOLGI_TO_LYSOSOME_TRANS...          SET      12     -0.33327   -0.0084478      0.28997      0.87478 GOBP_GOLGI_TO_LYSOSOME_TRANSPORT
GOBP_GOLGI_TO_PLASMA_MEMBRAN...1         SET      39    -0.075504   -0.0034478      0.14225      0.70221 GOBP_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT
GOBP_GOLGI_TO_PLASMA_MEMBRAN...2         SET      58   -0.0010622  -5.9122e-05       0.1217      0.50348 GOBP_GOLGI_TO_PLASMA_MEMBRANE_TRANSPORT
GOBP_GOLGI_TO_VACUOLE_TRANSP...          SET      20    -0.035105   -0.0011485      0.20336      0.56852 GOBP_GOLGI_TO_VACUOLE_TRANSPORT
GOBP_GOLGI_VESICLE_BUDDING               SET      10     0.083757    0.0019382      0.27605      0.38079 GOBP_GOLGI_VESICLE_BUDDING
GOBP_GOLGI_VESICLE_FUSION_TO...          SET       5     -0.37872   -0.0061978       0.3956      0.83079 GOBP_GOLGI_VESICLE_FUSION_TO_TARGET_MEMBRANE
GOBP_GOLGI_VESICLE_TRANSPORT             SET     282     -0.01108   -0.0013517     0.051182       0.5857 GOBP_GOLGI_VESICLE_TRANSPORT
GOBP_GONADAL_MESODERM_DEVELO...          SET       2      0.89075    0.0092203      0.64047     0.082156 GOBP_GONADAL_MESODERM_DEVELOPMENT
GOBP_GONADOTROPIN_SECRETION              SET      17     0.037771    0.0011394      0.23353      0.43576 GOBP_GONADOTROPIN_SECRETION
GOBP_GPI_ANCHOR_METABOLIC_PR...          SET      29    -0.075846   -0.0029874      0.13607      0.71138 GOBP_GPI_ANCHOR_METABOLIC_PROCESS
GOBP_GRANULOCYTE_ACTIVATION              SET      44     -0.10163   -0.0049288      0.13196       0.7794 GOBP_GRANULOCYTE_ACTIVATION
GOBP_GRANULOCYTE_CHEMOTAXIS              SET     116    -0.034464   -0.0027086     0.085705       0.6562 GOBP_GRANULOCYTE_CHEMOTAXIS
GOBP_GRANULOCYTE_COLONY_STIM...          SET       5       1.4277     0.023365      0.42806   0.00042685 GOBP_GRANULOCYTE_COLONY_STIMULATING_FACTOR_PRODUCTION
GOBP_GRANULOCYTE_DIFFERENTIA...          SET      36    -0.001317  -5.7786e-05      0.13962      0.50376 GOBP_GRANULOCYTE_DIFFERENTIATION
GOBP_GRANULOCYTE_MACROPHAGE_...          SET      18      0.56043     0.017396      0.21764     0.005016 GOBP_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION
GOBP_GRANULOCYTE_MIGRATION               SET     137     -0.01469   -0.0012539     0.078753      0.57398 GOBP_GRANULOCYTE_MIGRATION
GOBP_GRANZYME_MEDIATED_PROGR...          SET       7    -0.072028   -0.0013947      0.29184      0.59747 GOBP_GRANZYME_MEDIATED_PROGRAMMED_CELL_DEATH_SIGNALING_PATHWAY
GOBP_GROOMING_BEHAVIOR                   SET      18    -0.028466  -0.00088359      0.21448      0.55279 GOBP_GROOMING_BEHAVIOR
GOBP_GROWTH                              SET     846    0.0084234    0.0017523     0.031206      0.39361 GOBP_GROWTH
GOBP_GROWTH_HORMONE_RECEPTOR...1         SET      21     0.038945    0.0013056      0.19131      0.41934 GOBP_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY
GOBP_GROWTH_HORMONE_RECEPTOR...2         SET       8     0.066802    0.0013827      0.39298      0.43251 GOBP_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT
GOBP_GROWTH_HORMONE_SECRETION            SET      13    0.0031389   8.2813e-05      0.26012      0.49519 GOBP_GROWTH_HORMONE_SECRETION
GOBP_GROWTH_INVOLVED_IN_HEAR...          SET       4    -0.072148   -0.0010561      0.47396      0.56049 GOBP_GROWTH_INVOLVED_IN_HEART_MORPHOGENESIS
GOBP_GROWTH_PLATE_CARTILAGE_...1         SET       5      0.56066    0.0091754      0.46659      0.11476 GOBP_GROWTH_PLATE_CARTILAGE_CHONDROCYTE_DEVELOPMENT
GOBP_GROWTH_PLATE_CARTILAGE_...2         SET      10      0.49768     0.011517      0.29645     0.046607 GOBP_GROWTH_PLATE_CARTILAGE_CHONDROCYTE_DIFFERENTIATION
GOBP_GROWTH_PLATE_CARTILAGE_...3         SET      20      0.22633    0.0074048      0.20145      0.13062 GOBP_GROWTH_PLATE_CARTILAGE_DEVELOPMENT
GOBP_GTP_BIOSYNTHETIC_PROCESS            SET      10     -0.14457   -0.0033456      0.24796      0.72007 GOBP_GTP_BIOSYNTHETIC_PROCESS
GOBP_GTP_METABOLIC_PROCESS               SET      24    -0.041817   -0.0014986      0.16172      0.60202 GOBP_GTP_METABOLIC_PROCESS
GOBP_GUANINE_METABOLIC_PROCE...          SET       4     -0.60787    -0.008898      0.53888      0.87034 GOBP_GUANINE_METABOLIC_PROCESS
GOBP_GUANINE_NUCLEOTIDE_TRAN...1         SET       7     -0.85885     -0.01663       0.3712      0.98965 GOBP_GUANINE_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORT
GOBP_GUANINE_NUCLEOTIDE_TRAN...2         SET       8     -0.71642    -0.014829      0.33968      0.98253 GOBP_GUANINE_NUCLEOTIDE_TRANSPORT
GOBP_G_PROTEIN_COUPLED_ACETY...          SET      21     -0.25855   -0.0086679       0.2089      0.89207 GOBP_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY
GOBP_G_PROTEIN_COUPLED_GLUTA...          SET      14     -0.27853   -0.0076255      0.26451      0.85382 GOBP_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY
GOBP_G_PROTEIN_COUPLED_OPIOI...          SET       9     -0.10403   -0.0022839      0.29377      0.63838 GOBP_G_PROTEIN_COUPLED_OPIOID_RECEPTOR_SIGNALING_PATHWAY
GOBP_G_PROTEIN_COUPLED_PURIN...1         SET      10     -0.14363   -0.0033238      0.33352      0.66663 GOBP_G_PROTEIN_COUPLED_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY
GOBP_G_PROTEIN_COUPLED_PURIN...2         SET      11      0.37282    0.0090482      0.24496      0.06402 GOBP_G_PROTEIN_COUPLED_PURINERGIC_RECEPTOR_SIGNALING_PATHWAY
GOBP_G_PROTEIN_COUPLED_RECEP...1         SET      10      0.69836     0.016161      0.26576    0.0043002 GOBP_G_PROTEIN_COUPLED_RECEPTOR_INTERNALIZATION
GOBP_G_PROTEIN_COUPLED_RECEP...2         SET    1043    -0.040631   -0.0093329     0.030877      0.90589 GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY
GOBP_G_PROTEIN_COUPLED_RECEP...3         SET      52     -0.04147   -0.0021859      0.13146      0.62379 GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER
GOBP_G_PROTEIN_COUPLED_RECEP...4         SET      15     -0.16399   -0.0046471      0.25215      0.74226 GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_PROCESS
GOBP_G_QUADRUPLEX_DNA_UNWIND...          SET       7     -0.19637   -0.0038022      0.39009      0.69265 GOBP_G_QUADRUPLEX_DNA_UNWINDING
GOBP_HAIR_CELL_DIFFERENTIATI...          SET      52      -0.1378   -0.0072632      0.12482      0.86519 GOBP_HAIR_CELL_DIFFERENTIATION
