Dataset	Cell_type	NGENES	BETA	BETA_STD	SE	P	P.adj.pds	P.adj
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Cerebellar_inhibitory	16629	0.0016237	0.0045848	0.0028895	0.28709	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Thalamic_excitatory	16629	0.0017447	0.0054609	0.0031667	0.29083	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Ependymal	16629	0.0024258	0.0039325	0.0057695	0.33708	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	MGE_interneuron	16629	0.0013452	0.0032694	0.0050106	0.39417	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Astrocyte	16629	0.001872	0.00254	0.0081451	0.40911	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16629	0.00064283	0.0013666	0.0072069	0.46446	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Oligodendrocyte	16629	-0.0010549	-0.0015736	0.0069169	0.56061	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	CGE_interneuron	16629	-0.0029652	-0.0058417	0.008318	0.63926	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Upper_layer_intratelencephalic	16629	-0.00296	-0.0059667	0.0074821	0.6538	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Fibroblast	16629	-0.003124	-0.0042044	0.0073019	0.66561	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Microglia	16629	-0.0038787	-0.0046576	0.007668	0.69351	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Midbrain_derived_inhibitory	16629	-0.005302	-0.011285	0.0080498	0.74493	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Deep_layer_intratelencephalic	16629	-0.0032919	-0.0086214	0.0046971	0.75829	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Oligodendrocyte_precursor	16629	-0.0077035	-0.011756	0.0086233	0.81415	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Upper_rhombic_lip	16629	-0.0089207	-0.013946	0.0073784	0.88666	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16629	-0.0036714	-0.011433	0.0029807	0.89097	1	1
77_Siletti_Hypothalamus.HTHma_Human_2022_level2	Vascular	16629	-0.014745	-0.01659	0.0081763	0.96432	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Amygdala_excitatory	17017	0.016294	0.036394	0.0085187	0.027901	0.530119	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Eccentric_medium_spiny_neuron	17017	0.012471	0.025926	0.0079085	0.057418	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Astrocyte	17017	0.0069376	0.011279	0.0067573	0.15229	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	MGE_interneuron	17017	0.0096104	0.02052	0.011648	0.20466	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Splatter	17017	0.0049673	0.010805	0.011435	0.33201	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Medium_spiny_neuron	17017	0.0017736	0.003374	0.0070149	0.4002	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Committed_oligodendrocyte_precursor	17017	0.0018063	0.0029599	0.0072295	0.40135	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	LAMP5_LHX6_and_Chandelier	17017	0.00044109	0.00097934	0.0099151	0.48226	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Oligodendrocyte	17017	-0.00021958	-0.0003277	0.0068694	0.51275	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	CGE_interneuron	17017	-0.0004137	-0.00087905	0.011584	0.51424	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Fibroblast	17017	-0.00072181	-0.0010098	0.0066026	0.54353	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Upper_layer_intratelencephalic	17017	-0.0029241	-0.0068495	0.010327	0.61146	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Miscellaneous	17017	-0.0032979	-0.0079963	0.0085926	0.64944	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Vascular	17017	-0.0042624	-0.0053597	0.0070246	0.728	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Microglia	17017	-0.0045749	-0.0058957	0.0070319	0.74234	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Deep_layer_near_projecting	17017	-0.0069427	-0.01626	0.0089485	0.78108	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Oligodendrocyte_precursor	17017	-0.0063292	-0.010815	0.0079955	0.7857	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Deep_layer_corticothalamic_and_6b	17017	-0.00957	-0.022661	0.010069	0.82904	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Deep_layer_intratelencephalic	17017	-0.023466	-0.055227	0.011051	0.98313	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Astrocyte	16938	0.0090032	0.014149	0.0070337	0.10028	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	MGE_interneuron	16938	0.014183	0.029215	0.011484	0.10843	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Splatter	16938	0.010417	0.020889	0.011246	0.17713	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Committed_oligodendrocyte_precursor	16938	0.0026124	0.0041438	0.0069051	0.3526	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Eccentric_medium_spiny_neuron	16938	0.0012529	0.0032547	0.0039785	0.37642	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	CGE_interneuron	16938	0.0029584	0.0059967	0.011774	0.40081	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Oligodendrocyte	16938	0.0014623	0.0021399	0.0070983	0.41839	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Medium_spiny_neuron	16938	0.00057465	0.0017849	0.0029205	0.42201	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16938	0.00016725	0.00034753	0.010295	0.49352	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Upper_layer_intratelencephalic	16938	-0.00068656	-0.0015385	0.0102	0.52683	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Vascular	16938	-0.0026621	-0.0030413	0.008338	0.62524	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16938	-0.003358	-0.0076972	0.0096856	0.63559	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Fibroblast	16938	-0.0029602	-0.0041051	0.0068955	0.66614	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Miscellaneous	16938	-0.0042034	-0.0093521	0.0092105	0.67593	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Deep_layer_near_projecting	16938	-0.0060109	-0.01364	0.0088382	0.75177	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Oligodendrocyte_precursor	16938	-0.0063783	-0.010122	0.0084342	0.77524	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Microglia	16938	-0.005997	-0.0070989	0.007832	0.77807	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Deep_layer_intratelencephalic	16938	-0.014765	-0.033509	0.010405	0.92204	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Medium_spiny_neuron	16923	0.0041972	0.009272	0.0039232	0.14235	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Astrocyte	16923	0.0067995	0.01062	0.0068044	0.15884	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Thalamic_excitatory	16923	0.006576	0.01583	0.007405	0.18727	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	MGE_interneuron	16923	0.0080724	0.017317	0.0092022	0.19019	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Splatter	16923	0.010692	0.021426	0.012217	0.19074	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Ependymal	16923	0.0031182	0.0067661	0.0036661	0.19752	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Mammillary_body	16923	0.0040484	0.008867	0.005013	0.20967	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	CGE_interneuron	16923	0.007559	0.013681	0.010416	0.23401	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Amygdala_excitatory	16923	0.0024818	0.0056828	0.0067556	0.35668	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Oligodendrocyte	16923	0.00091597	0.0015202	0.0062355	0.44161	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Lower_rhombic_lip	16923	0.00046688	0.0011819	0.0065372	0.47153	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Eccentric_medium_spiny_neuron	16923	0.0001856	0.00054361	0.0027269	0.47287	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Cerebellar_inhibitory	16923	-0.00013153	-0.00032888	0.0036786	0.51426	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16923	-0.00090394	-0.0017403	0.0092305	0.53901	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Fibroblast	16923	-0.00083785	-0.0010331	0.0079232	0.54211	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Hippocampal_dentate_gyrus	16923	-0.001242	-0.0027767	0.0086535	0.55706	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Deep_layer_intratelencephalic	16923	-0.00086127	-0.0021499	0.0047172	0.57244	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Committed_oligodendrocyte_precursor	16923	-0.0015446	-0.0024968	0.0078881	0.57762	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Hippocampal_CA1_3	16923	-0.00099844	-0.0024517	0.0046396	0.58519	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Vascular	16923	-0.0033476	-0.0040722	0.0081715	0.65897	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Upper_layer_intratelencephalic	16923	-0.0026611	-0.005674	0.0061218	0.66811	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Oligodendrocyte_precursor	16923	-0.0049773	-0.0083915	0.0080982	0.73059	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Microglia	16923	-0.0039389	-0.005605	0.0063113	0.73372	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Midbrain_derived_inhibitory	16923	-0.0068713	-0.014415	0.008341	0.79497	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Miscellaneous	16923	-0.0060091	-0.0072137	0.0072896	0.79512	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Hippocampal_CA4	16923	-0.0056513	-0.014015	0.0067756	0.79787	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16923	-0.0053162	-0.012758	0.0047745	0.86724	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Upper_rhombic_lip	16923	-0.017371	-0.030483	0.0081644	0.98331	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Astrocyte	16883	0.0089565	0.012687	0.0075646	0.11821	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Cerebellar_inhibitory	16883	0.0028569	0.0069463	0.0039466	0.23457	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Upper_layer_intratelencephalic	16883	0.0027019	0.0066549	0.0037649	0.23649	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Thalamic_excitatory	16883	0.0032858	0.0079372	0.0069351	0.31783	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Splatter	16883	0.0028678	0.0064973	0.0079574	0.35928	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Committed_oligodendrocyte_precursor	16883	0.0014706	0.0024347	0.0074833	0.4221	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Oligodendrocyte	16883	0.0010113	0.0016799	0.0067067	0.44007	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Fibroblast	16883	0.00087207	0.0011685	0.0078206	0.45561	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Ependymal	16883	0.00046794	0.00075954	0.0059355	0.46858	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Choroid_plexus	16883	-0.00012857	-0.00027778	0.0032347	0.51585	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Vascular	16883	-0.0027098	-0.0033381	0.0086575	0.62286	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Oligodendrocyte_precursor	16883	-0.0045329	-0.0076346	0.0085972	0.70099	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Mammillary_body	16883	-0.0038706	-0.0083916	0.0062724	0.73141	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	CGE_interneuron	16883	-0.0051215	-0.01106	0.0066632	0.77894	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Midbrain_derived_inhibitory	16883	-0.0059759	-0.012661	0.0074767	0.78793	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Microglia	16883	-0.0061227	-0.007711	0.0074846	0.79333	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Upper_rhombic_lip	16883	-0.0067183	-0.011435	0.0076064	0.81144	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Miscellaneous	16883	-0.0075374	-0.0080186	0.0085239	0.81172	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Committed_oligodendrocyte_precursor	16872	0.0096828	0.015801	0.0074155	0.095826	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Thalamic_excitatory	16872	0.0072612	0.016076	0.0067294	0.14029	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Astrocyte	16872	0.00762	0.01104	0.0075329	0.15588	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	CGE_interneuron	16872	0.0019735	0.0047706	0.0046795	0.33662	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16872	0.0011141	0.0032718	0.0029119	0.35101	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Ependymal	16872	0.0017359	0.0029741	0.0058503	0.38334	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Splatter	16872	0.0019129	0.0040574	0.0082572	0.4084	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Oligodendrocyte	16872	-0.00025586	-0.00044105	0.006578	0.51551	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Vascular	16872	-0.0023281	-0.0029162	0.0081063	0.61302	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Lower_rhombic_lip	16872	-0.0017279	-0.0042717	0.0060033	0.61326	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Fibroblast	16872	-0.0024764	-0.003152	0.0082171	0.61843	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Upper_rhombic_lip	16872	-0.0033543	-0.0045275	0.0091349	0.64326	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Microglia	16872	-0.0051299	-0.0066731	0.0072513	0.76035	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Miscellaneous	16872	-0.0054931	-0.0062922	0.007711	0.76188	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Oligodendrocyte_precursor	16872	-0.0060074	-0.010562	0.008354	0.76395	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Upper_layer_intratelencephalic	16872	-0.0042574	-0.010011	0.004654	0.81984	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Midbrain_derived_inhibitory	16872	-0.0084035	-0.01669	0.008035	0.85218	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	MGE_interneuron	16870	0.0046393	0.014042	0.0030221	0.062386	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Astrocyte	16870	0.0074748	0.01135	0.0076577	0.16451	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Upper_layer_intratelencephalic	16870	0.0060687	0.014162	0.0063189	0.16843	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Lower_rhombic_lip	16870	0.0025551	0.0078691	0.0032639	0.21687	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Thalamic_excitatory	16870	0.0028247	0.0077711	0.0040412	0.24229	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Committed_oligodendrocyte_precursor	16870	0.004565	0.0076038	0.0079164	0.28209	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Splatter	16870	0.0038737	0.0086347	0.0092547	0.33777	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Cerebellar_inhibitory	16870	0.0022344	0.004176	0.0081529	0.39202	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	CGE_interneuron	16870	0.0015383	0.003183	0.0075321	0.41909	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Ependymal	16870	0.0010262	0.0018656	0.0056742	0.42824	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Fibroblast	16870	0.0006555	0.00090923	0.0076967	0.46606	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Bergmann_glia	16870	-0.00077182	-0.0012052	0.0068806	0.54466	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Vascular	16870	-0.0019956	-0.0024702	0.007928	0.59937	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Oligodendrocyte	16870	-0.0017308	-0.0028712	0.0066389	0.60284	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Choroid_plexus	16870	-0.0019947	-0.0062698	0.0026305	0.77586	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Oligodendrocyte_precursor	16870	-0.0068381	-0.012242	0.0079705	0.80453	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Midbrain_derived_inhibitory	16870	-0.0068956	-0.014629	0.0078358	0.81057	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Miscellaneous	16870	-0.00729	-0.0084791	0.0079015	0.82189	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Microglia	16870	-0.0069461	-0.0089124	0.0075163	0.82228	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Upper_rhombic_lip	16870	-0.009191	-0.01216	0.0094823	0.83379	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16870	-0.00452	-0.013837	0.0030495	0.93085	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	MGE_interneuron	16774	0.014513	0.027845	0.010886	0.091259	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Astrocyte	16774	0.0087661	0.010951	0.0087748	0.1589	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Ependymal	16774	0.0051026	0.0084137	0.0055441	0.1787	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Cerebellar_inhibitory	16774	0.0053191	0.011004	0.007436	0.23721	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Splatter	16774	0.0067044	0.012967	0.0124	0.29438	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Committed_oligodendrocyte_precursor	16774	0.003668	0.0055032	0.0088809	0.3398	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Miscellaneous	16774	0.0029268	0.0062237	0.0092076	0.3753	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Oligodendrocyte	16774	0.0022872	0.0029688	0.007845	0.38532	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Choroid_plexus	16774	0.00088845	0.0018996	0.0033417	0.39517	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	CGE_interneuron	16774	0.0030617	0.0055512	0.012172	0.4007	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16774	0.0013754	0.0027485	0.0093716	0.44166	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Deep_layer_near_projecting	16774	0.00036764	0.00098332	0.0037655	0.46111	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Thalamic_excitatory	16774	0.00035371	0.00083193	0.00667	0.47885	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Amygdala_excitatory	16774	2.8309e-05	7.7403e-05	0.0030332	0.49628	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Deep_layer_intratelencephalic	16774	-0.0025945	-0.0058133	0.0066118	0.65261	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Upper_layer_intratelencephalic	16774	-0.0049513	-0.0096558	0.0090289	0.70828	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Oligodendrocyte_precursor	16774	-0.0048894	-0.0075564	0.0088731	0.70919	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Vascular	16774	-0.0058351	-0.0065525	0.0083112	0.75868	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Midbrain_derived_inhibitory	16774	-0.0071105	-0.013293	0.0097746	0.76652	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Microglia	16774	-0.0057178	-0.0068103	0.0076573	0.77237	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Fibroblast	16774	-0.0061853	-0.0075991	0.0080865	0.77783	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Upper_rhombic_lip	16774	-0.010036	-0.013669	0.010716	0.82549	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16774	-0.008819	-0.019257	0.0085218	0.84963	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Astrocyte	16859	0.0098609	0.014487	0.0073899	0.091052	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Thalamic_excitatory	16859	0.0092874	0.019944	0.0080444	0.12415	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Medium_spiny_neuron	16859	0.0051802	0.011656	0.0047726	0.13888	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Splatter	16859	0.0083992	0.018312	0.010005	0.20059	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	CGE_interneuron	16859	0.0069923	0.014178	0.0089217	0.2166	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16859	0.0025929	0.0068263	0.0039972	0.25828	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16859	0.002928	0.0063052	0.0057515	0.30535	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Oligodendrocyte	16859	0.0019141	0.0026139	0.0075341	0.39972	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Fibroblast	16859	0.0013586	0.0017893	0.0075261	0.42837	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Upper_layer_intratelencephalic	16859	0.00010186	0.00023629	0.006054	0.49329	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Committed_oligodendrocyte_precursor	16859	-0.00028586	-0.00047901	0.0060655	0.51879	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Ependymal	16859	-0.00037181	-0.00078173	0.0039197	0.53778	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Cerebellar_inhibitory	16859	-0.0004941	-0.0011149	0.0047707	0.54124	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Oligodendrocyte_precursor	16859	-0.0020013	-0.003039	0.0088973	0.58898	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Miscellaneous	16859	-0.0017866	-0.0023421	0.0065473	0.60753	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Amygdala_excitatory	16859	-0.00099131	-0.0030566	0.0032507	0.6198	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Vascular	16859	-0.0029986	-0.0037735	0.0072596	0.66021	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Microglia	16859	-0.0031055	-0.0038233	0.0074352	0.66191	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Midbrain_derived_inhibitory	16859	-0.0040421	-0.0081417	0.0089937	0.67344	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Upper_rhombic_lip	16859	-0.0047526	-0.0068803	0.0087542	0.70639	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	MGE_interneuron	16859	-0.0045378	-0.010021	0.0052662	0.80556	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Deep_layer_intratelencephalic	16859	-0.0088161	-0.020009	0.0046361	0.97138	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16513	0.01688	0.027813	0.0092347	0.033796	0.709716	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Astrocyte	16513	0.0096935	0.013614	0.0080591	0.11454	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	MGE_interneuron	16513	0.01202	0.019743	0.010461	0.12529	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Upper_layer_intratelencephalic	16513	0.010653	0.018791	0.0095692	0.1328	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16513	0.0016285	0.0042584	0.0029867	0.2928	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Splatter	16513	0.0045842	0.0085145	0.012092	0.35231	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Amygdala_excitatory	16513	0.0016088	0.0033214	0.0043749	0.35654	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Ependymal	16513	0.0017262	0.0027516	0.0061669	0.38978	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Medium_spiny_neuron	16513	0.00055319	0.0015284	0.0030762	0.42865	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	CGE_interneuron	16513	0.00022834	0.00036738	0.010761	0.49154	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Cerebellar_inhibitory	16513	-0.00030807	-0.0005956	0.0060316	0.52037	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Fibroblast	16513	-0.0013057	-0.0017521	0.0074361	0.56969	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Oligodendrocyte	16513	-0.0016683	-0.002664	0.0067593	0.59747	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Vascular	16513	-0.0023734	-0.0029439	0.0079607	0.6172	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Thalamic_excitatory	16513	-0.0024446	-0.0057677	0.0066236	0.64396	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Committed_oligodendrocyte_precursor	16513	-0.0029997	-0.0034717	0.0081125	0.64422	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Miscellaneous	16513	-0.0057816	-0.0063612	0.0089169	0.74163	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Microglia	16513	-0.0066482	-0.0089596	0.0069753	0.82972	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Midbrain_derived_inhibitory	16513	-0.012253	-0.021498	0.0097716	0.89505	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Oligodendrocyte_precursor	16513	-0.011916	-0.020556	0.0084823	0.91996	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Upper_rhombic_lip	16513	-0.020403	-0.023618	0.0115	0.96198	1	1
